,1w-3m,1w-6m,1w-9m,1w-1y,1w-2y,1w-3y,1w-4y,1w-5y,1w-7y,1w-10y,3m-3m,3m-6m,3m-9m,3m-1y,3m-2y,3m-3y,3m-4y,3m-5y,3m-7y,3m-10y,6m-3m,6m-6m,6m-9m,6m-1y,6m-2y,6m-3y,6m-4y,6m-5y,6m-7y,6m-10y,9m-3m,9m-6m,9m-9m,9m-1y,9m-2y,9m-3y,9m-4y,9m-5y,9m-7y,9m-10y,1y-3m,1y-6m,1y-9m,1y-1y,1y-2y,1y-3y,1y-4y,1y-5y,1y-7y,1y-10y,2y-3m,2y-6m,2y-9m,2y-1y,2y-2y,2y-3y,2y-4y,2y-5y,2y-7y,2y-10y,3y-3m,3y-6m,3y-9m,3y-1y,3y-2y,3y-3y,3y-4y,3y-5y,3y-7y,3y-10y,4y-3m,4y-6m,4y-9m,4y-1y,4y-2y,4y-3y,4y-4y,4y-5y,4y-7y,4y-10y,5y-3m,5y-6m,5y-9m,5y-1y,5y-2y,5y-3y,5y-4y,5y-5y,5y-7y,5y-10y,7y-3m,7y-6m,7y-9m,7y-1y,7y-2y,7y-3y,7y-4y,7y-5y,7y-7y,7y-10y,10y-3m,10y-6m,10y-9m,10y-1y,10y-2y,10y-3y,10y-4y,10y-5y,10y-7y,10y-10y,dates
2013-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-30
2013-05-01,-25.269078431681535,-51.3592158939293,-76.05699624383716,-100.60415659462423,-201.60128605933875,-301.29010192688395,-400.67868046102853,-498.8329094670753,-689.9556846069695,-956.1479276749626,-25.816908372395943,-50.7893712458999,-75.34102401859894,-101.12764813466129,-201.23656373113906,-301.0787117646656,-400.22870718779404,-498.0107442940598,-687.831242249474,-952.3662540626851,-25.25361078189526,-50.633614165574244,-75.31450745273867,-100.53565544415454,-200.84635319038523,-300.8004301640105,-400.19858600943616,-497.2612532556029,-685.3755231729434,-948.5084991433146,-25.661456393518804,-50.33840887723785,-75.28660480813915,-100.4947942963756,-200.71433505866258,-300.4762617542003,-399.55013806084503,-496.1476275074607,-683.0733932380125,-944.1230072945564,-25.791027550703664,-50.73496298496249,-75.67049697231036,-101.27808097720826,-200.97521058042096,-300.1063579928962,-398.28978712260755,-494.67957880008566,-681.1768271644454,-939.3440550095365,-25.178342861012577,-50.32065844058033,-75.44419710499452,-100.2477520138132,-199.6469765498805,-298.62441028633083,-394.7180251135435,-488.47540239282614,-669.1092936420048,-919.4901736581476,-25.052429305837283,-50.027408390934774,-74.96425121163193,-99.40428314037098,-197.58354004339822,-293.9679231557438,-388.7791493475763,-480.20205593007654,-655.1055760376457,-897.290804096875,-24.804946109981703,-49.48405610998255,-74.10557366899226,-98.1834291297113,-194.57322080718947,-289.6485135166812,-381.0713795838442,-469.7974361056524,-639.2376970166404,-872.943325724362,-24.41452699374767,-48.64884208534877,-73.34201418530665,-96.38979167747816,-191.47083165958264,-282.88829354560676,-371.614310426796,-457.55653811052633,-621.602928442481,-846.86012058701,-23.29550594162432,-46.35157783119003,-69.31982266146485,-91.67289980882954,-180.6338912491786,-266.7957164830152,-350.7256660307937,-431.0157214665402,-583.4989992514563,-793.8851906501361,-21.24077426729366,-42.21657563300623,-63.10128230176577,-83.49772977640265,-164.04639033195468,-242.42179758934438,-317.20437184628213,-389.30358247648354,-526.8695076645955,-716.8098954339491,2013-05-01
2013-05-02,-25.26912394222799,-51.35949597637392,-76.05754349256844,-100.60552034764622,-201.6091291486715,-301.32410555015645,-400.7788053391432,-499.0258355847081,-690.4233817790803,-957.2457757728369,-25.81707379430963,-50.78983917579649,-75.34223421787252,-101.12966572539446,-201.24782000669026,-301.12381408593285,-400.3492018429125,-498.22809556509594,-688.3390694972279,-953.5222246190419,-25.253873458366563,-50.63469656768805,-75.3163132734683,-100.53872424669868,-200.862997862854,-300.86077931583753,-400.3427197410433,-497.5077929327184,-685.9292472969792,-949.7313013049711,-25.662099079699793,-50.339954908050814,-75.28921469787475,-100.49920983557952,-200.73785851626724,-300.55420421302125,-399.7171912393681,-496.4243584486826,-683.673812927005,-945.4109261132403,-25.791866651052963,-50.73695213813661,-75.67417666746834,-101.28440405190301,-201.00721158026312,-300.20350741904554,-398.4794240606736,-494.9871617175712,-681.8250535049725,-940.6954163301302,-25.18187023626827,-50.329994479476895,-75.46054063123282,-100.27367438144887,-199.73854270877996,-298.809398027027,-395.0211598961412,-488.9326265626164,-669.9622745972346,-921.1216085924341,-25.063750727836883,-50.05450684153118,-75.008723281295,-99.46967547277217,-197.74146157831984,-294.2438811935115,-389.21064545398934,-480.8182560869212,-656.1660210673754,-899.2017451341601,-24.826726298084505,-49.52891346314085,-74.17356630987965,-98.27591664162807,-194.78365429852573,-290.01483191467867,-381.6224039517649,-470.5583316621833,-640.4919089110847,-875.1164381283065,-24.440472576553226,-48.70369277856737,-73.42776274553637,-96.50773765689765,-191.74459691909317,-283.34684151499346,-372.28272413418824,-458.4586720339115,-623.0477770605999,-849.2897025490201,-23.33896257077172,-46.441209539531144,-69.45641402656707,-91.85813122801969,-181.0296480346182,-267.4259850407043,-351.6171937496015,-432.1898938107166,-585.3067049510832,-796.8183568846795,-21.30312815646431,-42.3436553587865,-63.29384983301864,-83.75732023554525,-164.5891050266884,-243.2729780636334,-318.38289197628853,-390.83103051510875,-529.168832673724,-720.439772614315,2013-05-02
2013-05-03,-25.268961196587295,-51.35907374890575,-76.05702247242851,-100.60490202048949,-201.61488627777592,-301.3485124454504,-400.8186858966708,-499.1014941011442,-690.4011844883134,-957.1301003368592,-25.81684521003467,-50.78948571053334,-75.34178570797195,-101.12970526727143,-201.2571497881522,-301.15343139540516,-400.39515478987596,-498.3060823861084,-688.2881401855066,-953.4519677102016,-25.253714626226245,-50.634487251074454,-75.3165479381502,-100.53998726729574,-200.87694711955012,-300.89497859948835,-400.3992457778346,-497.5835732759124,-685.8448406931236,-949.7191360877642,-25.66201213987235,-50.3403466594649,-75.29057855589087,-100.50250918684625,-200.75695037120803,-300.59181299748894,-399.78597079525775,-496.49433517472687,-683.5573143158806,-945.4604667033452,-25.79215846951594,-50.738398020291385,-75.67734880317344,-101.29057016192843,-201.0318419002419,-300.2437756008138,-398.55556362304395,-495.04808970515415,-681.6788579052563,-940.8071395488053,-25.185316655258234,-50.33803490204266,-75.4734239548214,-100.2922735746639,-199.7727088179958,-298.8794859008066,-395.07510355145007,-488.9069403412457,-669.7505202871208,-921.5028989028733,-25.0692665694638,-50.0642327630397,-75.02182318115439,-99.4853089679712,-197.79299010262577,-294.28001004974374,-389.1664798530171,-480.64742279831023,-656.0236247168156,-899.8126522159203,-24.83164990286152,-49.54501476991609,-74.2006027726112,-98.31178802223016,-194.8043141043404,-289.9550716942713,-381.4359735925185,-470.31248089158134,-640.5633639479914,-875.9132111087398,-24.444045213347724,-48.70379731242666,-73.42299947305403,-96.49252608211023,-191.6494569252573,-283.12458238993963,-372.0010498179707,-458.26427410635085,-623.3562920788512,-850.2204942936128,-23.307974540879364,-46.37605412959232,-69.35953522742574,-91.73104308721506,-180.84357994587518,-267.3286922032899,-351.75211447462334,-432.5970715926435,-586.1635576714726,-798.1993331052759,-21.348914492230165,-42.447490936913766,-63.45688740465144,-83.98730181941038,-165.09201797250034,-244.0265219598228,-319.337855624093,-391.9562201872619,-530.6460535345435,-722.5034065705802,2013-05-03
2013-05-06,-25.269175298081656,-51.35925545659487,-76.05696387205386,-100.60382211199607,-201.59430023494735,-301.2544090538993,-400.55393947438046,-498.5176196887284,-688.9973684450472,-953.7175368741321,-25.81689845650396,-50.78925466666151,-75.34068210959586,-101.12650740278227,-201.22569905124737,-301.0300145227118,-400.0696659989204,-497.63642216794415,-686.7807729442741,-949.7979749481003,-25.25353258788629,-50.633261984884726,-75.31340745189931,-100.5333292908146,-200.8297288299372,-300.7324289606534,-399.9935506211442,-496.81572052848,-684.2191131550494,-945.7811420782016,-25.661244506328785,-50.33738621113266,-75.28444072529913,-100.49069626776651,-200.68977407795217,-300.3838660184541,-399.2944198127908,-495.6291224487294,-681.808906801974,-941.2404951460626,-25.79040511564031,-50.73300367628318,-75.66682202593783,-101.27163075293845,-200.94060392962294,-299.98447319736465,-397.97943142925044,-494.086312131032,-679.8000979170858,-936.3087317065372,-25.174646664521333,-50.31074421180121,-75.42659242519446,-100.21931680321177,-199.5304387431479,-298.3165879488639,-394.12691367310435,-487.5302053762712,-667.2462163565322,-915.7770654945552,-25.039502692198333,-49.99460676614339,-74.90769381082222,-99.31663707860423,-197.30711880246076,-293.40836778216595,-387.862169214083,-478.85996405329263,-652.7196686418308,-892.8730592648722,-24.769740879896638,-49.40329791761886,-73.97536400837942,-97.99495823188576,-194.10183893366738,-288.81888888191975,-379.81663934128096,-468.05271672544654,-636.3242585091728,-867.8283589654802,-24.352374198940225,-48.51637938832986,-73.13566967590472,-96.10688070178159,-190.82998626919132,-281.82203396919294,-370.05807034593215,-455.4480044371566,-618.2014426788678,-841.1059982635352,-23.196055784985475,-46.145993475019026,-69.00605165125762,-91.24655970742839,-179.71601098026088,-265.3236295952206,-348.6331562126131,-428.24778360178493,-579.211472093976,-787.0057131087399,-21.092981500348856,-41.915194984564295,-62.644335271837264,-82.88129584013028,-162.75343824171125,-240.38837035252143,-314.3863813509951,-385.6579938263785,-521.4695763930168,-708.6239129571436,2013-05-06
2013-05-07,-25.269587302576817,-51.36045582149843,-76.05876010845408,-100.60656384354124,-201.60034280193037,-301.24809901467506,-400.520111019433,-498.43795345781143,-688.7311433731468,-952.9446010796564,-25.81756606126587,-50.790626403652425,-75.34287269490619,-101.12977167307045,-201.2304484402918,-301.0174952144844,-400.0269206465547,-497.5415653070744,-686.484091154557,-948.9763695089141,-25.254230225378322,-50.63482281586695,-75.31598856586186,-100.53711643675476,-200.83158548705399,-300.7125576870234,-399.9391948471062,-496.7019080277621,-683.8869780165373,-944.9039084495507,-25.662063040754802,-50.33927735394923,-75.28747126702578,-100.49459188671298,-200.68710732750753,-300.35629967520237,-399.22715465353315,-495.4947754497598,-681.4398198708391,-940.3092259214641,-25.791420464677387,-50.735249385266044,-75.66983975188379,-101.27501172879212,-200.93198424228888,-299.9486126692834,-397.89822520584806,-493.9300763732247,-679.3922519913037,-935.3248882056982,-25.174127854214873,-50.30765521712614,-75.41996162150835,-100.20717963703464,-199.49090113700063,-298.2310135843351,-393.9660083457549,-487.2600054162568,-666.6641758884471,-914.565460281379,-25.033553761434433,-49.98190635123784,-74.8881556307488,-99.28928916506692,-197.23435423253966,-293.260485202288,-387.60399820887733,-478.4607520951814,-651.9560314219696,-891.445848074785,-24.761069520281545,-49.38378868659764,-73.94398237643321,-97.94961253656462,-193.98146370394127,-288.58797693623103,-379.4446895527582,-467.51094087745014,-635.3762755364148,-866.1946706112521,-24.33710358336505,-48.482874019067815,-73.08231724717777,-96.03185116737666,-190.64451365655822,-281.4954371326661,-369.5616460728676,-454.7575253499955,-617.0769030589041,-839.2752545298019,-23.163908671009807,-46.07876551511062,-68.90278720526143,-91.10510784373596,-179.4041704721903,-264.81707211032165,-347.91316333109177,-427.30638723555484,-577.8080564171792,-784.8253396175295,-21.041352039617657,-41.810459957006444,-62.486196165712855,-82.66913764985475,-162.3193777089087,-239.72422183233175,-313.4885019271642,-384.5177291798064,-519.7979281909772,-706.0295873392902,2013-05-07
2013-05-08,-25.269698440617802,-51.36071066947221,-76.05905008894545,-100.6070446492895,-201.59609887357811,-301.2280476058382,-400.4586837104681,-498.32633799089524,-688.4939112580406,-952.4317469144307,-25.81769675025331,-50.79080733733478,-75.34325323157114,-101.12923241804867,-201.22435580898184,-300.9898774816579,-399.9533028641998,-497.41775695432534,-686.2290486214395,-948.4371118912129,-25.25430646167427,-50.63506613320205,-75.31534420889498,-100.53504656808914,-200.82245324499257,-300.67517277270224,-399.8523084661231,-496.5641469363318,-683.6118477065172,-944.3341578142295,-25.662201090110813,-50.338557598447906,-75.28532106347251,-100.4910924283556,-200.67318164856692,-300.3075936235141,-399.12788257653233,-495.34266182146143,-681.1441603276576,-939.7093776596752,-25.790891631055683,-50.73296613899137,-75.66652924142286,-101.27038000614992,-200.9119358886646,-299.8876920497461,-397.78710749994866,-493.7634105075765,-679.0755008187248,-934.6952394720959,-25.172602784343116,-50.30285521801536,-75.41071556898747,-100.19157257172708,-199.4341761391924,-298.12369418643493,-393.80310983394645,-487.02818790436197,-666.2604769433647,-913.8045171486924,-25.02612868668293,-49.964464416268164,-74.85991593720841,-99.24831033568942,-197.1431823465883,-293.11373641332546,-387.3876595178873,-478.16408018334016,-651.464621651339,-890.5500852346181,-24.748188156350615,-49.35818159371867,-73.90605444135629,-97.89941545020254,-193.87571845783032,-288.4124806302295,-379.18886049204565,-467.16408055849394,-634.8075474223498,-865.1741151342876,-24.32433121589582,-48.4564584144105,-73.0414318608452,-95.97630300762779,-190.5192208906896,-281.28979503633684,-369.26497699362255,-454.3574487196506,-616.4240433622224,-838.1259426006591,-23.14481145162599,-46.039601295477176,-68.84322556026898,-91.02454624842275,-179.23228903900275,-264.5414115011835,-347.5182371952917,-426.77729610545964,-576.9625288369384,-783.406031402732,-21.01333360762073,-41.75300820329112,-62.39878900540204,-82.5506832524967,-162.06659464257183,-239.31956374263817,-312.9182104992917,-383.76849388100845,-518.6561872464515,-704.2337844100736,2013-05-08
2013-05-09,,,,,,,,,,,-25.817813999725065,-50.791068627609846,-75.34323683343649,-101.13028461190981,-201.23280884658794,-301.0195706246466,-400.0173359207897,-497.5171432641546,-686.4329870121364,-948.8323639635821,-25.254440723923445,-50.63493834559212,-75.31627027204817,-100.53756497819288,-200.83414468207044,-300.7125360228766,-399.92531211339076,-496.6734170971247,-683.8314636371524,-944.7460160897606,-25.662070093648225,-50.33935087476125,-75.28780751550359,-100.49528037395969,-200.68969495444958,-300.3534250269305,-399.2095245253245,-495.46279544366257,-681.3798111959827,-940.1376708163804,-25.791467315731683,-50.73558208955909,-75.67049796788844,-101.27635123252142,-200.9344331768273,-299.9423398511028,-397.8770609263898,-493.8949535455913,-679.3271948758475,-935.1394965713732,-25.174768627505372,-50.30876522100537,-75.42125920161962,-100.20827668932822,-199.48314701491265,-298.20824002800885,-393.92934503241804,-487.2106026343253,-666.570462471467,-914.3122542652093,-25.032931321318472,-49.97935009889174,-74.88304521552465,-99.28051457991262,-197.2106874895831,-293.22286482320436,-387.5534962239125,-478.393251141575,-651.8211212102119,-891.1130028242369,-24.757350911875463,-49.37626070037544,-73.93279478872668,-97.93472107528694,-193.9526136944885,-288.5462171734972,-379.38592936203406,-467.4250610210951,-635.1971567202706,-865.7785644088792,-24.333387214259993,-48.47557959142912,-73.07149759779523,-96.01789261920156,-190.61764317933552,-281.4515633459801,-369.49065445069465,-454.64637530511663,-616.847048194888,-838.7681029238001,-23.16035543868386,-46.071144176626056,-68.89075059762692,-91.08804299032612,-179.3598598371416,-264.73239442087925,-347.7749868646289,-427.1026008586065,-577.4334307652082,-784.0848936018242,-21.02940614961797,-41.785402644707744,-62.44762556735161,-82.61606033986709,-162.20067288977143,-239.52618725799925,-313.1984522862299,-384.12172761868345,-519.1437569821419,-704.8757224431354,2013-05-09
2013-05-10,,,,,,,,,,,-25.817698181801376,-50.79059688340493,-75.34277967939255,-101.12887745848427,-201.22297109070695,-300.9892216704005,-399.9638118777797,-497.42463458225757,-686.2535167472056,-948.5224097401235,-25.25415956669532,-50.63459166030627,-75.31505650755673,-100.53506244259802,-200.8206146250042,-300.6767204871976,-399.86370904084987,-496.56926639775304,-683.6414958569154,-944.4227197009022,-25.661928894928817,-50.33841517785806,-75.285535923116,-100.49116208246946,-200.6713855452713,-300.3123762380544,-399.1388093964134,-495.34768511732307,-681.1797231621704,-939.8013295239081,-25.79088169711555,-50.733443315716634,-75.66674567586361,-101.27015435453768,-200.9105716943061,-299.8958048129424,-397.7962795847143,-493.7691296331492,-679.1167268441477,-934.7895449937544,-25.17192929270562,-50.3017149837695,-75.40943411280098,-100.19045814929962,-199.44262451968194,-298.1329227647642,-393.8090887741149,-487.0481720223239,-666.3242047025767,-913.9028785065029,-25.027019789817327,-49.96780925331929,-74.86601044635586,-99.25780876001059,-197.15367705577228,-293.1208051513676,-387.40876013159004,-478.2066595495396,-651.5477546737659,-890.6421259539575,-24.751142482852984,-49.36191025417935,-73.90923411376505,-97.900474771772,-193.87332482020685,-288.42412175879883,-379.2219808476475,-467.2193792735934,-634.8937401808123,-865.2369028401295,-24.32230181131897,-48.452935511985395,-73.03733181203964,-95.97285004843485,-190.52984910670762,-281.321871347397,-369.31922568170114,-454.43004213358336,-616.5130552965177,-838.1554030568541,-23.149786653844103,-46.050009304405904,-68.85909376935166,-91.04606774811691,-179.2760326802528,-264.60349521532095,-347.5928447205014,-426.85564710032065,-577.0135816805889,-783.3270301489122,-21.01717235758914,-41.76015822451738,-62.40896820137389,-82.56322327545682,-162.08301316293438,-239.32855609854533,-312.90738729973236,-383.72536092327084,-518.5160486069313,-703.8748334060081,2013-05-10
2013-05-13,,,,,,,,,,,-25.81762171875275,-50.79018531338065,-75.3413462824796,-101.12618190420011,-201.20085390461074,-300.8941963090238,-399.6910978254114,-496.85643187128926,-684.7729229849963,-945.045477930082,-25.253902939789207,-50.633174047289586,-75.31252361526684,-100.53050570159331,-200.786578806543,-300.5478886847018,-399.52481070945487,-495.90619117070406,-682.0185040934828,-940.744384008496,-25.661056781611112,-50.33613609239839,-75.28155951684596,-100.48352626248473,-200.62210526797196,-300.1433288585587,-398.7300434040051,-494.586939853556,-679.4116698392953,-935.9280280281316,-25.789620724241423,-50.730310839133864,-75.66019120567569,-101.25779292383675,-200.84244554527695,-299.68062155625944,-397.31470355009776,-492.9086437142363,-677.1992824547076,-930.7268385388954,-25.16411849308386,-50.28127369339428,-75.37387766863961,-100.13417889086358,-199.2380552891462,-297.65841669138115,-392.95511427064935,-485.7144700647637,-663.7653288716198,-909.0200782028965,-25.0027427358862,-49.90891004866569,-74.76764533012553,-99.11016127517124,-196.7393146235222,-292.32723525868596,-386.13091757677097,-476.3573890115965,-648.3289489155436,-884.9562809347269,-24.696959770575646,-49.24253276890371,-73.72105609079061,-97.6340819938383,-193.22802215797697,-287.2934439298415,-377.51986906112893,-464.86717490674187,-631.046216982636,-858.8076431488728,-24.239086490984143,-48.27598801898842,-72.76130829317808,-95.59394016413866,-189.66590167571164,-279.8861482797561,-367.23341423822194,-451.62676201634645,-612.1087209759717,-831.0746863354346,-23.01546901922557,-45.772909112470614,-68.43667028723952,-90.47300969992264,-178.050858806856,-262.6585041082974,-344.8652515076043,-423.3065573045526,-571.7125720588263,-775.1773080663804,-20.828014306076156,-41.37661420849262,-61.829558136317985,-81.78537297245134,-160.48195895962516,-236.85942672393372,-309.54771588058026,-379.4479243190882,-512.3185382466286,-694.6451274649451,2013-05-13
