,1w-3m,1w-6m,1w-9m,1w-1y,1w-2y,1w-3y,1w-4y,1w-5y,1w-7y,1w-10y,3m-3m,3m-6m,3m-9m,3m-1y,3m-2y,3m-3y,3m-4y,3m-5y,3m-7y,3m-10y,6m-3m,6m-6m,6m-9m,6m-1y,6m-2y,6m-3y,6m-4y,6m-5y,6m-7y,6m-10y,9m-3m,9m-6m,9m-9m,9m-1y,9m-2y,9m-3y,9m-4y,9m-5y,9m-7y,9m-10y,1y-3m,1y-6m,1y-9m,1y-1y,1y-2y,1y-3y,1y-4y,1y-5y,1y-7y,1y-10y,2y-3m,2y-6m,2y-9m,2y-1y,2y-2y,2y-3y,2y-4y,2y-5y,2y-7y,2y-10y,3y-3m,3y-6m,3y-9m,3y-1y,3y-2y,3y-3y,3y-4y,3y-5y,3y-7y,3y-10y,4y-3m,4y-6m,4y-9m,4y-1y,4y-2y,4y-3y,4y-4y,4y-5y,4y-7y,4y-10y,5y-3m,5y-6m,5y-9m,5y-1y,5y-2y,5y-3y,5y-4y,5y-5y,5y-7y,5y-10y,7y-3m,7y-6m,7y-9m,7y-1y,7y-2y,7y-3y,7y-4y,7y-5y,7y-7y,7y-10y,10y-3m,10y-6m,10y-9m,10y-1y,10y-2y,10y-3y,10y-4y,10y-5y,10y-7y,10y-10y,dates
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-31
2014-11-03,-25.270787366808882,-50.115163035298494,-75.36492913425482,-100.58569206511852,-201.20827800618605,-299.33606204437416,-395.62034480835825,-489.24199427220503,-669.3766191755476,-919.7719912683976,-25.126002581796065,-50.096526545015564,-75.32357994454286,-100.50674632400117,-200.84973738305368,-298.53226980124634,-394.0167565139011,-487.32227844180045,-666.2479123878259,-914.8397641007437,-25.253481364086078,-50.47445970567737,-75.6628463181554,-100.5184655200928,-199.82225867647026,-298.07034554988434,-392.95142375802703,-485.2283108133004,-662.7189989750796,-909.582263896302,-25.232044342944384,-50.410219778985606,-75.27714244576029,-100.33731772520316,-199.2338145190963,-296.67195776764544,-390.95630214438006,-482.85151666488116,-659.028449033824,-903.7319161042025,-25.19599970670771,-50.04509810281591,-75.12309765292527,-100.09701204779613,-199.08425801438437,-295.14993769744103,-388.8254258445862,-480.3266748641946,-655.184993071254,-897.9443659552636,-25.457319722119358,-49.25570253870539,-73.93894226905864,-98.98935937586202,-195.05616379109784,-288.72841379679016,-380.22966281639856,-468.9780541538506,-639.0228755322439,-873.6235082305025,-24.431028639621502,-48.79077914119105,-72.39903338541143,-96.32859794235142,-190.2537343627318,-281.7406395014666,-370.95909071327367,-456.8050629919967,-620.999011576185,-848.7415170978389,-23.84914207120091,-47.60572457294188,-70.62401536117525,-93.93201665308268,-185.4260674553598,-274.1672356320803,-360.74032659720433,-443.9686322346297,-603.0079706110771,-823.2609244044252,-23.222608627070663,-46.20612443343417,-68.84837339516702,-91.50124901960844,-180.2496403570605,-266.35956722666776,-350.2936550134007,-430.8170742100277,-584.8950944337122,-797.9692538931508,-21.9041021030571,-43.208338174097555,-64.78116529407075,-86.10992686960728,-170.0493686499903,-250.56743385296724,-328.8692997536168,-404.64545407665173,-549.3416608197858,-748.0735910695637,-19.934497724842814,-39.743598152317844,-58.92317627331723,-78.3018659006496,-154.07802022368458,-227.38314730453584,-298.7684069991826,-367.1520543173093,-497.5061572165966,-678.22953822306,2014-11-03
2014-11-04,-25.27095743921739,-50.114970407860426,-75.3644541123482,-100.58348429583236,-201.1892085156179,-299.2865583804375,-395.5301410443319,-489.10368085305515,-669.1823394079884,-919.5683038721696,-25.125852078395557,-50.095946043176895,-75.32156009467712,-100.50234203045497,-200.8249589611128,-298.47421955846573,-393.9162556668615,-487.17352407939313,-666.0516744178417,-914.6372848215342,-25.25313900910003,-50.472566946785705,-75.65865671639911,-100.5104863516562,-199.7905344074711,-298.00221600054704,-392.83867468243704,-485.0690831790849,-662.520938530534,-909.3814824290918,-25.23090409681894,-50.406395987278074,-75.26994138910788,-100.32522330073229,-199.1947396830301,-296.5941826612925,-390.8318682972789,-482.68373612610947,-658.8294777042684,-903.5338698625088,-25.19382681168113,-50.03903729228894,-75.11265412513535,-100.0806460145204,-199.03751068898848,-295.06274753789774,-388.69017085701773,-480.152480518381,-654.9860872281536,-897.7503905789199,-25.450999972014454,-49.24230108405704,-73.91775459219136,-98.95898718154609,-194.98536494052593,-288.6095248424973,-380.0718345038606,-468.8023781554426,-638.8371745538559,-873.463009560506,-24.421687201369437,-48.77128225085805,-72.36948745098853,-96.28804664296308,-190.1649965115094,-281.6130746561391,-370.81373953672306,-456.65292166426855,-620.8440631714393,-848.6388425064772,-23.837799868244705,-47.58204021158198,-70.58828380731606,-93.883833861028,-185.3390030130023,-274.0623711117387,-360.62861602072303,-443.85373665141867,-602.9012399509572,-823.2353471964063,-23.210825558603908,-46.184013970579464,-68.81698364849706,-91.46230966136326,-180.19285331294532,-266.29591637113583,-350.22679237535436,-430.7505679526494,-584.8534847180085,-798.0371799092597,-21.9016490391269,-43.20420114927236,-64.77539836873035,-86.10306305819049,-170.0392637970961,-250.55771463970405,-328.8673664089569,-404.6606314050632,-549.4208743420836,-748.3104768445301,-19.935521563898455,-39.74641041308183,-58.928052648049984,-78.30965176925287,-154.10291676535917,-227.43507094027356,-298.85735691086427,-367.28648015867896,-497.752762204826,-678.6909996100694,2014-11-04
2014-11-05,-25.270976535650405,-50.11518899894488,-75.36493193790847,-100.584516833409,-201.19649091160298,-299.30610910434234,-395.5666172759386,-489.16722337186843,-669.3099662307777,-919.8398206718732,-25.12600057632532,-50.096384294548756,-75.32247429408419,-100.50427707275385,-200.83439514997434,-298.49736719938505,-393.9577167115596,-487.24451738126464,-666.1872461352632,-914.9231914742224,-25.25338513170204,-50.473340433087536,-75.66040937097685,-100.51367667872647,-199.8024969291963,-298.02927840014905,-392.88640154709003,-485.1479945539129,-662.6653256381164,-909.6832134503447,-25.23133569722597,-50.4078927782051,-75.27278057761316,-100.32988288615024,-199.20976944616734,-296.62519495009315,-390.88655393983424,-482.77048556013193,-658.9832896671609,-903.8514709856428,-25.19468235841375,-50.0414448803872,-75.11667246635889,-100.08670864872218,-199.05578244872558,-295.09779566399425,-388.75205201413075,-480.2466593206258,-655.1496546512644,-898.084069287985,-25.45328388785969,-49.24740665243911,-73.92606708062229,-98.97119298450164,-195.01434334260395,-288.6653433654086,-380.1599506719036,-468.9222455564761,-639.0427935775858,-873.8597178180344,-24.425574160770488,-48.779294496941674,-72.38163508358768,-96.30487782083311,-190.20876613366988,-281.68913884782444,-370.92174205359447,-456.79854248704873,-621.0953133713545,-849.0969633318039,-23.84304579718357,-47.59393259397554,-70.6071230277334,-93.91074220245443,-185.39820679527276,-274.15333139330585,-360.7574511853193,-444.0303685556006,-603.2000377066927,-823.7531245911173,-23.218882347560942,-46.20028526184956,-68.84123482097706,-91.49460730649494,-180.25690219106752,-266.3976026371338,-350.37660627592356,-430.9578945780637,-585.1943744526259,-798.6095715581096,-21.910170211055295,-43.22180038236219,-64.80259803750162,-86.14070044606622,-170.12501927707223,-250.70099238699618,-329.07511508278674,-404.93747226155836,-549.8477753125887,-749.0028590185686,-19.951085814060363,-39.77818161747349,-58.97574962002951,-78.37412269579062,-154.23647987456218,-227.64146537002824,-299.1409983695297,-367.6515491035953,-498.30186663157235,-679.5759471541583,2014-11-05
2014-11-06,-25.2709152230398,-50.114746850357186,-75.36310267338791,-100.58210830019266,-201.16970283369545,-299.22433341102953,-395.42344777320704,-488.96589946747497,-668.9703736577009,-919.2034533619051,-25.125737724776915,-50.09470295666567,-75.32030564764632,-100.49869391319682,-200.79716508657214,-298.4004992518611,-393.80106611344445,-487.0290997029273,-665.828693079548,-914.2598585526898,-25.25233636964395,-50.47141900430957,-75.65542033713311,-100.50357220604045,-199.75333625114632,-297.9171554400182,-392.71564305844777,-484.91757551497597,-662.2863310148055,-908.9907522325842,-25.230406167472495,-50.403990956531146,-75.2637162568354,-100.31416391430814,-199.14700601207673,-296.4993517459395,-390.70254197428903,-482.525099759335,-658.5835605583097,-903.1305683388553,-25.192385980445586,-50.0333100893629,-75.10255893822259,-100.06316840000741,-198.97749919862235,-294.9581605221397,-388.55428313016546,-479.98525387749726,-654.7279444020978,-897.3335360318599,-25.442716844421064,-49.223841346158196,-73.88827752331316,-98.91650395325746,-194.89832739043143,-288.4911147301581,-379.9220854774899,-468.6101966554095,-638.545026350654,-873.0075149383954,-24.409354056224345,-48.74732980405467,-72.33491495911008,-96.24337442252025,-190.0889779166413,-281.50566329333793,-370.66358491672645,-456.45437798528724,-620.5413987362829,-848.1680038806244,-23.82835658090474,-47.56464923366951,-70.56356585516124,-93.85246170585805,-185.27626372677784,-273.95717359420667,-360.47462337267984,-443.6486307104419,-602.5888213649407,-822.7520944994274,-23.203844982340545,-46.16953152729782,-68.7945479954139,-91.43097074733177,-180.11908192525132,-266.17366127193236,-350.0529931690613,-430.52407031795633,-584.516400208237,-797.5299435628119,-21.889919852930564,-43.180527009124674,-64.73949028835801,-86.05457934668104,-169.93925581444972,-250.4049883927051,-328.66017097644317,-404.3973182829857,-549.0427196034352,-747.7821370677648,-19.92202698699988,-39.71920096965063,-58.887439729830916,-78.25518258373805,-153.9923298902806,-227.26723517250133,-298.63191500234564,-367.00574557041864,-497.3771486750597,-678.2265992738079,2014-11-06
2014-11-07,-25.271085642637942,-50.11477040488539,-75.36210393380878,-100.57780383892303,-201.13793010003354,-299.1321755044863,-395.205366458321,-488.564513514342,-668.0788344480445,-917.4259861020328,-25.12569968725073,-50.093668376845166,-75.31626271116042,-100.49064394492746,-200.75481088443672,-298.2868755223129,-393.54504844337987,-486.579678952093,-664.8729012039928,-912.4106206071626,-25.251643800686928,-50.467358899628145,-75.6476849233429,-100.4901111579898,-199.69783044034875,-297.77432407573787,-392.4140980586777,-484.4129027150692,-661.2595974109445,-907.0616214640634,-25.227946269554316,-50.39697556808229,-75.2518870948507,-100.29433899503886,-199.0769504530159,-296.32422906364275,-390.3559660939504,-481.96419095425017,-657.4863877370398,-901.1236220400804,-25.188523884529335,-50.02394082529639,-75.08588731148592,-100.03658302385895,-198.8909544532884,-294.74759743250195,-388.1613653592945,-479.36681514785744,-653.5608898875098,-895.2480349062519,-25.431351521583743,-49.19911242466585,-73.84820187250148,-98.85658974837564,-194.71442658971313,-288.1247823354356,-379.3302321239985,-467.75532119207463,-637.1077548731535,-870.612566388287,-24.38710526301374,-48.69516407829227,-72.25039279703982,-96.11893290783117,-189.78151126925553,-280.9724447318657,-369.8656965731033,-455.37150554802224,-618.8595957246448,-845.4748475536246,-23.787118530648236,-47.47776955603194,-70.4311664359021,-93.66955174729739,-184.8677174650872,-273.2855189455986,-359.51577621907825,-442.3953006269046,-600.712979822272,-819.8112058952393,-23.15200376794771,-46.061824695311294,-68.63018414694992,-91.20544978856286,-179.63053885663905,-265.39952452821524,-348.9820221003996,-429.15034351798636,-582.4877840528511,-794.3802705098135,-21.819956379398207,-43.04007020973374,-64.52711128929022,-85.76898567157622,-169.3568611550208,-249.51980466134734,-327.4561306903181,-402.8572451962121,-546.7727664233555,-744.2784185241967,-19.8437594122628,-39.560763552449984,-58.65042922202554,-77.93632602897078,-153.33744053486475,-226.25811023739382,-297.24710328204,-365.22979249215774,-494.75861386284924,-674.1934937882002,2014-11-07
2014-11-10,-25.271197359523782,-50.11566408062444,-75.3649673600698,-100.58603342461922,-201.2132353892552,-299.37131291140236,-395.7219610213788,-489.46222546490753,-670.0067205752089,-921.3815897387789,-25.126187402317186,-50.09617583268707,-75.32357099111606,-100.50657010233988,-200.8589344635879,-298.5791557396175,-394.140131375788,-487.57840279317327,-666.9387087976565,-916.5391070558878,-25.25318034179238,-50.47426811407475,-75.662720487429,-100.51828161687615,-199.83764025036774,-298.132093938072,-393.10207027886906,-485.52617832871886,-663.4776091756271,-911.3808048143256,-25.232014834055164,-50.41039426965281,-75.27712354060458,-100.33903963350997,-199.25815418229433,-296.75198768701364,-391.13893298114147,-483.1960606667501,-659.8596075747644,-905.6310171765582,-25.19612644244021,-50.045108706549414,-75.12477180629736,-100.10123668869254,-199.1182931526636,-295.2492926623727,-389.042117278246,-480.7199159890025,-656.0902625660563,-899.945485085891,-25.461761644024545,-49.26699559927025,-73.95814958271126,-99.01914151999524,-195.15124524676244,-288.94088058955344,-380.6186793003099,-469.59800968971956,-640.2532128957897,-876.0463404679472,-24.443084204664856,-48.81866692364754,-72.44374526196859,-96.3941573056862,-190.4371909576771,-282.100956568833,-371.552000103494,-457.6787785395161,-622.5679378837935,-851.5863905824085,-23.872059642708457,-47.65718518684869,-70.7055654781631,-94.04974822246466,-185.72050427482571,-274.69275389510085,-361.5486976072799,-445.1038439109486,-604.9108578180203,-826.5041603053453,-23.260630666081976,-46.28747490942512,-68.9744643723459,-91.67779871075643,-180.6571291001661,-267.0481452878103,-351.31151091555296,-432.20124592454584,-587.1054598783938,-801.577328937302,-21.969326806498984,-43.34219698151768,-64.98640141629375,-86.3910161876442,-170.65964448641614,-251.54411682437967,-330.2462387074788,-406.4483307782277,-552.0599608808129,-752.2972735770663,-20.031732878436564,-39.94145551828534,-59.21981883179381,-78.70212188309912,-154.904213953848,-228.65624808022517,-300.51015211161473,-369.37597479267424,-500.7531567526865,-683.1467011875973,2014-11-10
2014-11-12,-25.271202773856444,-50.11516853791189,-75.36312813121125,-100.5812811061059,-201.16569877650963,-299.2225909727705,-395.40288530510725,-488.9043575035356,-668.8216583446201,-918.9280045741832,-25.12589140247819,-50.09448036571298,-75.31930005830318,-100.49710791441186,-200.7928712792418,-298.3981720153041,-393.77215421979815,-486.95744621488757,-665.6705262113032,-913.973632254271,-25.25213078921199,-50.47024409556251,-75.65385436535958,-100.50131818341015,-199.74932190792194,-297.91105840915645,-392.6758725065175,-484.83410341233014,-662.1172218631323,-908.691482303706,-25.229695545339283,-50.40262754869886,-75.26192891303896,-100.31147909365765,-199.14474157418596,-296.4880656851808,-390.6532209026794,-482.43126483204594,-658.4049004782846,-902.8193128046433,-25.1917140576911,-50.03223336769967,-75.10056560264991,-100.06005022227882,-198.97651339842184,-294.9391395857431,-388.4945289690757,-479.8807942257473,-654.5393708247661,-897.0091280655456,-25.442165731548762,-49.2241336554103,-73.8895272432444,-98.91864187013394,-194.88243045668784,-288.4344787467969,-379.8207440034685,-468.4663366762453,-638.3181492104882,-872.625462615501,-24.409128913428024,-48.74344288479742,-72.32553527690436,-96.22525047598215,-190.0299531582915,-281.40193823732307,-370.517130308792,-456.26644522065567,-620.2685090133955,-847.7104154396819,-23.81923029315506,-47.54511889717018,-70.53389018769388,-93.81158256012347,-185.19068249127767,-273.8290781168423,-360.30473574246776,-443.43765399393214,-602.283256288538,-822.2276247354387,-23.192665023926377,-46.14700709847983,-68.76096400679768,-91.38626525667162,-180.03185792944845,-266.04484185569044,-349.8827639024173,-430.3102229233175,-584.190983868704,-796.9487015383816,-21.87938758255902,-43.15970034691114,-64.70824221525335,-86.012983926242,-169.85624434493448,-250.27836499386905,-328.4827411670215,-404.1591259392556,-548.6462150864406,-747.0570556186819,-19.910178707462208,-39.694724319860875,-58.850339623547626,-78.20437617315247,-153.88076094538656,-227.08313665468273,-298.36204567595473,-366.6383526030203,-496.77869062481284,-677.1914256907354,2014-11-12
2014-11-13,,,,,,,,,,,-25.12564328204308,-50.0940151192211,-75.31763334108533,-100.49372199292347,-200.771807487965,-298.3380002545295,-393.66697905016537,-486.81186271027036,-665.4312047769329,-913.5155726700175,-25.251902840708496,-50.46880801398988,-75.65068642505307,-100.4951003818364,-199.72053140749324,-297.83930488721785,-392.55994682504496,-484.6783377872241,-661.86371455412,-908.2122939096009,-25.228820848155223,-50.39970687370237,-75.25629509243551,-100.30215290506194,-199.1070007740777,-296.40563052541495,-390.5279023197596,-482.2655313198131,-658.136909563547,-902.3200333549939,-25.19005563596894,-50.027474244280285,-75.09250166732849,-100.04690241791107,-198.9288715906444,-294.84637482105614,-388.360375012027,-479.7050991303487,-654.2564807707095,-896.4901164355877,-25.43607834250022,-49.21000363139977,-73.86632398646087,-98.88418442869984,-194.80286530819183,-288.3134725941161,-379.65819671243764,-468.25521674895003,-637.9767533604481,-872.0404589856705,-24.39802117827279,-48.72078120480723,-72.29180469276231,-96.18001018985156,-189.94323946549832,-281.2736550406847,-370.33994970082006,-456.0306856665393,-619.8802078501274,-847.0865948493666,-23.808037947554503,-47.52339237794435,-70.50220595990973,-93.7700962998243,-185.1076402041317,-273.69744023251087,-360.1140834722985,-443.17583055491605,-601.8567997437588,-821.581298286915,-23.18269969282148,-46.12680979906533,-68.73038342158526,-91.34472411832164,-179.94174415483394,-265.8961057586823,-349.6623210676476,-430.00887031414834,-583.7269863915544,-796.2752062808145,-21.865935984065388,-43.132037194170294,-64.66565588990062,-85.95436160384841,-169.72594215066425,-250.0671261593145,-328.1879972687267,-403.7852422367206,-548.1314098826631,-746.3032662469327,-19.889117066453736,-39.65245192112151,-58.78759287065133,-78.1208711094122,-153.71811607740614,-226.84790665943063,-298.05844608458324,-366.26620836433506,-496.2361400876182,-676.2683407980695,2014-11-13
2014-11-14,,,,,,,,,,,-25.125597443538965,-50.094293267899936,-75.3196806836456,-100.49906089571982,-200.81241158130186,-298.45928723438385,-393.9187769779377,-487.2228501713961,-666.2526605568864,-915.2397872126246,-25.252107241974635,-50.470934667760496,-75.65598891123788,-100.5058331568413,-199.7763683957058,-297.9896485015679,-392.8498702437089,-485.13344615071037,-662.7461506529379,-910.0242784327528,-25.230158708606943,-50.404767627819886,-75.26619852892078,-100.31976275840842,-199.18095926221582,-296.5870527123336,-390.8559155466693,-482.7663366132493,-659.082928281262,-904.2187166370986,-25.192989364233014,-50.03603982031383,-75.10798449482155,-100.072549684357,-199.02307422875248,-295.0599503553633,-388.72659876354805,-480.2521264184252,-655.2674200640512,-898.4757921810269,-25.44828195261975,-49.237919258876914,-73.9121334155325,-98.9526854653332,-194.9907039695939,-288.65404907919117,-380.17957673406823,-468.98958378382804,-639.2574538457256,-874.3595444685657,-24.422345062070256,-48.7747765211063,-72.37626788463633,-96.29975302257846,-190.21614179448272,-281.7275305417773,-371.00819764359676,-456.94959842098274,-621.4229396229255,-849.7023464882506,-23.84397629155173,-47.59763308556601,-70.61425600833505,-93.92318783383507,-185.44162068225066,-274.24450125858846,-360.9136438622354,-444.2686592787485,-603.629857161628,-824.4389953391153,-23.224715557062506,-46.21358123357598,-68.8624952668155,-91.5255276548771,-180.33553470463693,-266.540821300503,-350.6025024435737,-431.27774638397017,-585.7054953893744,-799.3470033558897,-21.9244312209616,-43.2516692354795,-64.84899221323697,-86.20528659586614,-170.27225516142616,-250.94221167933333,-329.4136587128419,-405.3699606847376,-550.4425912217929,-749.7568562713965,-19.975488812826505,-39.827250634735286,-59.04871150520043,-78.47144703350858,-154.42774900540425,-227.91890939603226,-299.49465197901384,-368.06914263326576,-498.81464459206313,-680.1364676642188,2014-11-14
