,eff:2018-12-19|mat:5y|roll:None|coup:outright0.01,eff:2018-12-19|mat:5y|roll:None|coup:outright0.02,eff:2018-12-19|mat:5y|roll:None|coup:outright0.0275,eff:2018-12-19|mat:5y|roll:None|coup:outright0.04,eff:2018-12-19|mat:5y|roll:None|coup:outright0.05,eff:2018-01-01|mat:5y|roll:None|coup:outright0.01,eff:2018-01-01|mat:5y|roll:None|coup:outright0.02,eff:2018-01-01|mat:5y|roll:None|coup:outright0.0275,eff:2018-01-01|mat:5y|roll:None|coup:outright0.04,eff:2018-01-01|mat:5y|roll:None|coup:outright0.05,eff:2020-01-01|mat:5y|roll:None|coup:outright0.01,eff:2020-01-01|mat:5y|roll:None|coup:outright0.02,eff:2020-01-01|mat:5y|roll:None|coup:outright0.0275,eff:2020-01-01|mat:5y|roll:None|coup:outright0.04,eff:2020-01-01|mat:5y|roll:None|coup:outright0.05
2018-01-03,-3086.929462220076,-3141.220240736511,-3181.9383246238285,-3249.801797769367,-3304.092576285868,,,,,,-1910.8956625180726,-1987.83494295727,-2045.5394032866752,-2141.713503835621,-2218.65278427476
2018-01-04,66.06634084204416,64.37445380317513,63.105538524032454,60.990679725437076,59.29879268661898,,,,,,396.4247058664041,397.9131792723929,399.0295343268808,400.8901260843413,402.37859949031554
2018-01-05,-1054.2132639974443,-1096.2039020913217,-1127.6968806616787,-1180.1851782790472,-1222.1758163728955,,,,,,-751.539985045194,-801.7058537128614,-839.330255213601,-902.0375910481816,-952.2034597158927
2018-01-08,-1033.8660140894935,-1057.6404009986145,-1075.4711911805061,-1105.1891748169,-1128.96356172605,,,,,,-1123.7444228189997,-1158.6556417912507,-1184.8390560204134,-1228.4780797356798,-1263.3892987079453
2018-01-09,248.01790077835904,262.74205427322886,273.7851693943521,292.19036126295396,306.9145147577947,,,,,,128.94826130921138,145.20867354430084,157.40398272059974,177.7294980144361,193.98991024954012
2018-01-10,-2805.987129179106,-2869.9567348699056,-2917.933939137991,-2997.8959462514904,-3061.865551942261,,,,,,-3365.271686624881,-3461.861005253304,-3534.302994224665,-3655.0396425102226,-3751.6289611386455
2018-01-11,185.65103439621453,191.2916769341682,195.52215883764438,202.57296201004647,208.2136045480438,,,,,,213.24014401403838,220.93768594284484,226.71084238948242,236.3327698005014,244.03031172938063
2018-01-12,293.9437114227039,301.2210578661179,306.67906769867113,315.77575075296045,323.05309719631623,,,,,,389.83540820522467,400.8059048913274,409.0337774058862,422.7468982634746,433.71739494956273
2018-01-16,-1006.3297768866323,-1043.8704766131414,-1072.0260014079686,-1118.9518760661012,-1156.4925757925957,,,,,,-682.7871626112319,-727.9225943330384,-761.7741681243642,-818.1934577765205,-863.3288894983561
2018-01-17,-453.54839499165246,-470.7387801432196,-483.6315690069605,-505.1195504463976,-522.3099355979357,,,,,,-145.8795540370047,-165.205525000958,-179.7000032239739,-203.85746692899556,-223.18343789294886
2018-01-18,-2492.377806300283,-2560.0806435112754,-2610.8577714194544,-2695.486317933217,-2763.1891551442095,,,,,,-2586.4948279344826,-2680.0665357927646,-2750.2453166864434,-2867.209951509285,-2960.7816593675816
2018-01-19,-1415.4983429666026,-1440.7586116303137,-1459.7038131281151,-1491.2791489577066,-1516.5394176214613,,,,,,-1869.4765538946958,-1912.586801603189,-1944.91948738457,-1998.8072970201756,-2041.9175447286543
2018-01-22,-2917.4605142737855,-2981.494778249398,-3029.520476231075,-3109.5633062006236,-3173.5975701761636,,,,,,-3604.1296531003463,-3702.958095589056,-3777.0794274555956,-3900.6149805664754,-3999.443423055185
2018-01-23,486.35153052798705,502.4319137230341,514.4922011192248,534.5926801130408,550.6730633079715,,,,,,782.7892329255847,805.9369242217217,823.2976926938427,852.2323068140395,875.3799981101329
2018-01-24,2277.334546611004,2343.9021747711085,2393.8278958912124,2477.0374310913467,2543.605059251495,,,,,,2397.181596327122,2487.562711961,2555.348548686423,2668.324943228741,2758.7060588626773
2018-01-25,-1315.841511370003,-1352.2170611683687,-1379.4987235171284,-1424.9681607651146,-1461.3437105634803,,,,,,-1422.9985529697587,-1473.4529050573328,-1511.2936691230425,-1574.3616092324955,-1624.8159613200987
2018-01-26,1070.8324131241243,1085.5754056216974,1096.6326499948918,1115.0613906168728,1129.8043831145042,,,,,,1724.2969885289203,1754.8955906174087,1777.8445421838114,1816.0927947944,1846.6913968828885
2018-01-29,-2337.4148719479417,-2406.874206297274,-2458.968707059292,-2545.792874995939,-2615.2522093453445,,,,,,-2298.2084232625493,-2390.8582238694944,-2460.3455743247614,-2576.157825083428,-2668.8076256903732
2018-01-30,-1267.3329559353442,-1289.1668432688457,-1305.5422587689536,-1332.834617935834,-1354.668505269321,,,,,,-1622.491412674397,-1659.8947030307172,-1687.9471707979392,-1734.7012837433722,-1772.104574099736
2018-01-31,-909.3803817760781,-924.971905139857,-936.6655476627202,-956.1549518674292,-971.746475231208,,,,,,-1116.6704006609943,-1143.1369210458506,-1162.986811334471,-1196.0699618154904,-1222.5364822002593
2018-02-01,-187.78860075390548,-205.9192837410228,-219.517295981379,-242.18064971533022,-260.311332702433,,,,,,169.70331772432837,152.4926679952914,139.58468069849187,118.07136853715929,100.86071880806412
2018-02-02,-3787.3655425974575,-3876.2730323720316,-3942.9536497028894,-4054.0880119210924,-4142.995501695637,,,,,,-4355.877737196963,-4487.404082004345,-4586.048840609874,-4750.456771619109,-4881.983116426432
2018-02-05,-1762.2278795097081,-1793.1111530258204,-1816.2736081629118,-1854.8777000580449,-1885.760973574157,,,,,,-2380.3239178690856,-2433.7706319921854,-2473.8556675845175,-2540.664060238385,-2594.110774361514
2018-02-06,7786.458938329481,8012.923455405922,8182.771843213239,8465.852489558776,8692.317006635218,,,,,,7903.867255426565,8209.589064178144,8438.880420741843,8821.032681681361,9126.75449043297
2018-02-07,-5029.330510443746,-5174.513895901604,-5283.401434994987,-5464.880666817306,-5610.064052275178,,,,,,-5052.712874974706,-5248.664050126361,-5395.62743149008,-5640.5664004296705,-5836.517575581383
2018-02-08,-787.5505528559006,-800.9738139967958,-811.0412598524854,-827.8203362786153,-841.243597419525,,,,,,-1115.5535976939427,-1139.4131689002243,-1157.3078473049682,-1187.1323113128747,-1210.9918825191708
2018-02-09,1199.022005901963,1233.7631210147956,1259.818957349402,1303.2453512404609,1337.9864663533372,,,,,,1082.741100438725,1128.819287111677,1163.3779271163949,1220.9756604576105,1267.0538471305772
