,eff:2018-12-19|mat:5y|roll:None|coup:outright0.0275
2018-05-16,-15398.20924085351
2018-05-17,-16922.81671344831
2018-05-18,-17045.660916558423
2018-05-21,-14491.989271368919
2018-05-22,-14832.806357551832
2018-05-23,-14745.431728860669
2018-05-24,-11754.608424507693
2018-05-25,-10960.772696955682
2018-05-29,-8558.223620522578
2018-05-30,-370.35454764078895
2018-05-31,-4956.318959012089
2018-06-01,-6264.570643729719
2018-06-04,-8739.015791801896
2018-06-05,-10966.131968766567
2018-06-06,-10107.504013520651
2018-06-07,-11852.410912657739
2018-06-08,-9740.795350061439
2018-06-11,-10897.896343706467
2018-06-12,-11466.934486441809
2018-06-13,-12043.83237421143
2018-06-14,-13006.45404401538
2018-06-15,-11774.721697567962
2018-06-18,-11134.461154402
2018-06-19,-11005.309914439247
2018-06-20,-9920.251801008402
2018-06-21,-11586.069165099805
2018-06-22,-9801.25449992773
2018-06-25,-9801.821262435624
2018-06-26,-8963.728736964214
2018-06-27,-8831.465906652753
2018-06-28,-6571.823877216491
2018-06-29,-7200.084320515496
2018-07-02,-8531.007931817789
2018-07-03,-9312.922176910579
2018-07-05,-7748.902743156039
2018-07-06,-8066.132415058673
2018-07-09,-7499.145231281684
2018-07-10,-8809.893525526
2018-07-11,-8310.575745767856
2018-07-12,-8486.423567751248
2018-07-13,-8138.006546484859
2018-07-16,-7012.759523881599
2018-07-17,-8257.035988318225
2018-07-18,-8684.189957446535
2018-07-19,-9095.07995392206
2018-07-20,-7711.66035823751
2018-07-23,-9352.421317437096
2018-07-24,-11431.761962715245
2018-07-25,-11558.441685332247
2018-07-26,-12615.262121239823
2018-07-27,-12564.871928134264
2018-07-30,-11866.952734076534
2018-07-31,-12554.11076369237
2018-08-01,-12448.850438478286
2018-08-02,-14328.650633438228
2018-08-03,-13516.873868693743
2018-08-06,-11769.61442896047
2018-08-07,-11137.878876619827
2018-08-08,-12421.022144401533
2018-08-09,-11604.680251741142
2018-08-10,-10216.879743896046
2018-08-13,-7543.796691047566
2018-08-14,-7875.272091437728
2018-08-15,-9253.495129161136
2018-08-16,-7291.815033407853
2018-08-17,-7894.4342197301885
2018-08-20,-7881.094971260274
2018-08-21,-5957.945531743782
2018-08-22,-6248.800647363605
2018-08-23,-5847.23308064774
2018-08-24,-6312.92471728017
2018-08-27,-6021.643289123123
2018-08-28,-6928.133603754526
2018-08-29,-8937.548860888637
2018-08-30,-9449.566854168559
2018-08-31,-7777.595184204765
2018-09-04,-7333.559487146689
2018-09-05,-8839.37098047018
2018-09-06,-8580.481568950432
2018-09-07,-7193.3692204771505
2018-09-10,-10990.165037928935
2018-09-11,-10947.808375619526
2018-09-12,-13156.01429538973
2018-09-13,-12771.41618951931
2018-09-14,-13191.793066177837
2018-09-17,-14412.679740650914
2018-09-18,-13600.842120263478
2018-09-19,-15966.093668254776
2018-09-20,-16081.331186655254
2018-09-21,-16728.407610849274
2018-09-24,-16453.240041958285
2018-09-25,-17135.612767503335
2018-09-26,-17918.08203415152
2018-09-27,-16118.900797759648
2018-09-28,-16243.660405185088
2018-10-01,-16157.994113342196
2018-10-02,-16617.938280678267
2018-10-03,-16045.06239914945
2018-10-04,-20170.98796029223
2018-10-05,-20343.3062265513
2018-10-09,-21546.548238324496
2018-10-10,-21267.025762813573
2018-10-11,-18792.96889575568
2018-10-12,-18919.053254786108
2018-10-15,-19113.61290973291
