,eff:2019-09-18|mat:5y|roll:None|coup:outright0.03,eff:2019-09-18|mat:5y|roll:1w|coup:outright0.03,eff:2019-09-18|mat:5y|roll:None|coup:spread0.0,eff:2019-09-18|mat:5y|roll:1w|coup:spread0.0,eff:2d|mat:5y|roll:None|coup:outright0.03,eff:2d|mat:5y|roll:1w|coup:outright0.03,eff:2d|mat:5y|roll:None|coup:spread0.0,eff:2d|mat:5y|roll:1w|coup:spread0.0,eff:5m|mat:5y|roll:None|coup:outright0.03,eff:5m|mat:5y|roll:1w|coup:outright0.03,eff:5m|mat:5y|roll:None|coup:spread0.0,eff:5m|mat:5y|roll:1w|coup:spread0.0,eff:2019-09-18|mat:6y|roll:None|coup:outright0.03,eff:2019-09-18|mat:6y|roll:1w|coup:outright0.03,eff:2019-09-18|mat:6y|roll:None|coup:spread0.0,eff:2019-09-18|mat:6y|roll:1w|coup:spread0.0,eff:2d|mat:6y|roll:None|coup:outright0.03,eff:2d|mat:6y|roll:1w|coup:outright0.03,eff:2d|mat:6y|roll:None|coup:spread0.0,eff:2d|mat:6y|roll:1w|coup:spread0.0,eff:5m|mat:6y|roll:None|coup:outright0.03,eff:5m|mat:6y|roll:1w|coup:outright0.03,eff:5m|mat:6y|roll:None|coup:spread0.0,eff:5m|mat:6y|roll:1w|coup:spread0.0,eff:2019-09-18|mat:20y|roll:None|coup:outright0.03,eff:2019-09-18|mat:20y|roll:1w|coup:outright0.03,eff:2019-09-18|mat:20y|roll:None|coup:spread0.0,eff:2019-09-18|mat:20y|roll:1w|coup:spread0.0,eff:2d|mat:20y|roll:None|coup:outright0.03,eff:2d|mat:20y|roll:1w|coup:outright0.03,eff:2d|mat:20y|roll:None|coup:spread0.0,eff:2d|mat:20y|roll:1w|coup:spread0.0,eff:5m|mat:20y|roll:None|coup:outright0.03,eff:5m|mat:20y|roll:1w|coup:outright0.03,eff:5m|mat:20y|roll:None|coup:spread0.0,eff:5m|mat:20y|roll:1w|coup:spread0.0
2018-11-30,0.025768338568598337,0.025768338568598337,0.02576833856859829,0.02576833856859829,0.024440923659988803,0.024440923659988803,0.024440923659988664,0.024440923659988664,0.025079594198472176,0.025079594198472176,0.025079594198472135,0.025079594198472135,0.026547807142548098,0.026547807142548098,0.026547807142548046,0.026547807142548046,0.02528857092179737,0.02528857092179737,0.025288570921797385,0.025288570921797385,0.025905874678301462,0.025905874678301462,0.02590587467830141,0.02590587467830141,0.03068149020719473,0.03068149020719473,0.03068149020719476,0.03068149020719476,0.030181948661419246,0.030181948661419246,0.03018194866141914,0.03018194866141914,0.030431277509252813,0.030431277509252813,0.03043127750925281,0.03043127750925281
2018-12-03,0.025768338568598337,0.025768338568598337,0.02576833856859829,0.02576833856859829,0.024440923659988803,0.024440923659988803,0.024440923659988664,0.024440923659988664,0.025079594198472176,0.025079594198472176,0.025079594198472135,0.025079594198472135,0.026547807142548098,0.026547807142548098,0.026547807142548046,0.026547807142548046,0.02528857092179737,0.02528857092179737,0.025288570921797385,0.025288570921797385,0.025905874678301462,0.025905874678301462,0.02590587467830141,0.02590587467830141,0.03068149020719473,0.03068149020719473,0.03068149020719476,0.03068149020719476,0.030181948661419246,0.030181948661419246,0.03018194866141914,0.03018194866141914,0.030431277509252813,0.030431277509252813,0.03043127750925281,0.03043127750925281
2018-12-04,0.025522631614066177,0.025522631614066177,0.025522631614066132,0.025522631614066132,0.024276475803425138,0.024276475803425138,0.024276475803424995,0.024276475803424995,0.024875854663300778,0.024875854663300778,0.024875854663300737,0.024875854663300737,0.02629916554119309,0.02629916554119309,0.026299165541193034,0.026299165541193034,0.025083823387094854,0.025083823387094854,0.025083823387094868,0.025083823387094868,0.025676339237518393,0.025676339237518393,0.025676339237518348,0.025676339237518348,0.030447835015562395,0.030447835015562395,0.030447835015562443,0.030447835015562443,0.029964404054261866,0.029964404054261866,0.02996440405426175,0.02996440405426175,0.030205405771488975,0.030205405771488975,0.03020540577148898,0.03020540577148898
2018-12-05,0.02514790136446139,0.02514790136446139,0.025147901364461347,0.025147901364461347,0.023939999999836502,0.023939999999836502,0.02393999999983636,0.02393999999983636,0.024509130841054695,0.024509130841054695,0.024509130841054643,0.024509130841054643,0.025901355503386347,0.025901355503386347,0.025901355503386292,0.025901355503386292,0.024750000000435014,0.024750000000435014,0.024750000000435028,0.024750000000435028,0.025297609372050667,0.025297609372050667,0.025297609372050608,0.025297609372050608,0.030043564622292445,0.030043564622292445,0.030043564622292483,0.030043564622292483,0.029574884767197322,0.029574884767197322,0.029574884767197204,0.029574884767197204,0.029805746842746544,0.029805746842746544,0.02980574684274655,0.02980574684274655
2018-12-06,0.024818628201846864,0.024818628201846864,0.02481862820184682,0.02481862820184682,0.02365742901718889,0.02365742901718889,0.023657429017188755,0.023657429017188755,0.024199887088869103,0.024199887088869103,0.02419988708886905,0.02419988708886905,0.02563736887066982,0.02563736887066982,0.025637368870669773,0.025637368870669773,0.024457164581351776,0.024457164581351776,0.02445716458135179,0.02445716458135179,0.02501797673299578,0.02501797673299578,0.02501797673299573,0.02501797673299573,0.02983927467178925,0.02983927467178925,0.029839274671789297,0.029839274671789297,0.029373580634132257,0.029373580634132257,0.029373580634132132,0.029373580634132132,0.02960052634643611,0.02960052634643611,0.029600526346436104,0.029600526346436104
2018-12-07,0.02411249574034602,0.02411249574034602,0.024112495740345977,0.024112495740345977,0.023218792294887082,0.023218792294887082,0.02321879229488694,0.02321879229488694,0.023624993376852213,0.023624993376852213,0.023624993376852168,0.023624993376852168,0.025198135173079058,0.025198135173079058,0.025198135173079002,0.025198135173079002,0.023838504627245558,0.023838504627245558,0.02383850462724557,0.02383850462724557,0.024456837205184732,0.024456837205184732,0.024456837205184684,0.024456837205184684,0.029233389438913803,0.029233389438913803,0.02923338943891385,0.02923338943891385,0.028774999999900606,0.028774999999900606,0.028774999999900477,0.028774999999900477,0.02899281737967476,0.02899281737967476,0.028992817379674757,0.028992817379674757
2018-12-10,0.02404163470274599,0.02404163470274599,0.024041634702745947,0.02404163470274598,0.02295761004217841,0.022986756247942074,0.02295761004217827,0.022986756247942112,0.023449632897668687,0.02347562461024555,0.02344963289766864,0.02347562461024544,0.024863684626433694,0.024863684626433694,0.02486368462643364,0.024863684626433704,0.023783525660412228,0.023812889594372746,0.023783525660412246,0.02381288959437275,0.024289064234132334,0.024315006677471232,0.024289064234132286,0.02431500667747123,0.029036968714726313,0.029036968714726313,0.029036968714726354,0.029036968714726264,0.02862285221265054,0.028630461332083582,0.02862285221265043,0.028630461332083634,0.02881971291255177,0.028830093520362886,0.028819712912551778,0.028830093520362806
2018-12-11,0.02428118473572924,0.02428118473572924,0.024281184735729197,0.024281184735729225,0.02316181751887076,0.023194510060579567,0.02316181751887062,0.02319451006057961,0.023674670541444048,0.02370143248372922,0.023674670541444,0.023701432483729107,0.025096069925639876,0.025096069925639876,0.02509606992563982,0.025096069925639876,0.023992871941448772,0.024025167758647485,0.023992871941448796,0.0240251677586475,0.024513295606688055,0.024539691341240767,0.02451329560668801,0.02453969134124076,0.029288076993466347,0.029288076993466347,0.029288076993466403,0.029288076993466312,0.02885533821824634,0.02886416953585812,0.028855338218246224,0.02886416953585817,0.029062708347292934,0.029073593083131653,0.02906270834729293,0.029073593083131566
2018-12-12,0.024473758475514997,0.024473758475514997,0.024473758475514956,0.02447375847551499,0.023349483159993537,0.023384999999996353,0.023349483159993398,0.023384999999996395,0.023871755265712963,0.02389855642134513,0.023871755265712915,0.023898556421345016,0.025257183478752006,0.025257183478752006,0.025257183478751957,0.025257183478752016,0.024165147808442207,0.024199999999998424,0.024165147808442224,0.02419999999999843,0.02468947840159072,0.024715426456549717,0.02468947840159067,0.02471542645654971,0.029383971674276036,0.029383971674276036,0.029383971674276088,0.029383971674276005,0.028952610730743043,0.02896239473307307,0.028952610730742925,0.02896239473307311,0.029162432443756596,0.02917318874549342,0.029162432443756606,0.02917318874549334
2018-12-13,0.02463129311899261,0.02463129311899261,0.024631293118992564,0.0246312931189926,0.023671935538041255,0.02370785998622714,0.02367193553804111,0.023707859986227174,0.02415108241188456,0.02417249072388352,0.024151082411884513,0.024172490723883413,0.025371974770039874,0.025371974770039874,0.025371974770039826,0.025371974770039888,0.024273217306369547,0.024305726861006488,0.024273217306369558,0.0243057268610065,0.024794837237256333,0.024821140416837834,0.024794837237256284,0.024821140416837837,0.029497818724822527,0.029497818724822527,0.02949781872482256,0.029497818724822482,0.029063582506411167,0.029073670990295494,0.029063582506411056,0.029073670990295553,0.029277423596966518,0.029288198546484737,0.02927742359696652,0.029288198546484654
2018-12-14,0.024727175327871484,0.024727175327871484,0.024727175327871442,0.024727175327871474,0.023592466114778613,0.023628594421516255,0.023592466114778478,0.0236285944215163,0.024137512499758547,0.024164275247935317,0.024137512499758505,0.02416427524793521,0.025469211440608694,0.025469211440608694,0.02546921144060864,0.0254692114406087,0.024393127019929083,0.024427700390790993,0.0243931270199291,0.024427700390791,0.024920642175136162,0.024945864154704803,0.02492064217513611,0.024945864154704803,0.02959732903032362,0.02959732903032362,0.02959732903032366,0.029597329030323576,0.029158144579766416,0.02917499999993003,0.029158144579766298,0.02917499999993009,0.029375302703051158,0.02938622250118557,0.02937530270305115,0.029386222501185486
2018-12-17,0.02433526709283413,0.02433526709283413,0.02433526709283409,0.024335267092834068,0.023249812731559072,0.02333633581496283,0.023249812731558923,0.02333633581496288,0.023762677883049435,0.023814148897268433,0.02376267788304938,0.023814148897268298,0.025123061477079937,0.025123061477079937,0.025123061477079888,0.02512306147707986,0.024054016829420852,0.024135918978242445,0.02405401682942086,0.024135918978242497,0.02457082053029859,0.024621603502108534,0.024570820530298545,0.024621603502108524,0.029251579685597714,0.029251579685597714,0.029251579685597755,0.029251579685597714,0.02882739418264014,0.028855500224636777,0.028827394182640027,0.02885550022463687,0.02903532706267544,0.029056071539629903,0.029035327062675458,0.029056071539629857
2018-12-18,0.024184233948317667,0.024184233948317667,0.024184233948317622,0.024184233948317604,0.023111843865125666,0.02321041071823906,0.02311184386512552,0.02321041071823911,0.02361684818306133,0.02366679973754517,0.02361684818306128,0.02366679973754503,0.024996187737760293,0.024996187737760293,0.024996187737760238,0.024996187737760207,0.023920971643505623,0.024012910734124187,0.023920971643505633,0.024012910734124236,0.024437346251251144,0.02448796223021392,0.024437346251251088,0.024487962230213912,0.029219797042076952,0.029219797042076952,0.02921979704207699,0.029219797042076955,0.02879483891322159,0.028826563256502572,0.028794838913221474,0.028826563256502673,0.029002354682253578,0.02902294729895436,0.029002354682253595,0.029022947298954327
