,eff:2018-12-18|mat:5y|roll:None|coup:outright0.01,eff:2018-12-18|mat:5y|roll:None|coup:outright0.02,eff:2018-12-18|mat:5y|roll:None|coup:outright0.0275,eff:2018-12-18|mat:5y|roll:None|coup:outright0.04,eff:2018-12-18|mat:5y|roll:None|coup:outright0.05
2018-01-03,-65001.56568293449,-18519.60103785932,16341.872445945497,74444.32825228853,120926.2928973619
2018-01-04,-64929.57625628549,-18452.763075162264,16404.846810678573,74500.86328708171,120977.67646820308
2018-01-05,-65990.00342603495,-19557.330642232264,15267.173945618211,73308.01492537068,119740.68770917151
2018-01-08,-67035.66359475604,-20625.45166805858,14182.207276962974,72194.97218533394,118605.18411202951
2018-01-09,-66794.68622456698,-20363.5446459245,14459.811538055787,72498.73851135798,118929.88008999857
2018-01-10,-69629.94598578877,-23262.532405446633,11513.027779808413,69472.2947552352,115839.70833557547
2018-01-11,-69453.61428319913,-23072.94898680142,11712.549985495338,69688.3816059916,116069.04690238752
2018-01-12,-69149.33165350367,-22766.48795393837,12020.644820734044,69999.19944518973,116382.04314475317
2018-01-16,-70167.03116212467,-23819.71110040447,10940.778945884143,68874.92902303347,115222.24908475185
2018-01-17,-70636.51059842968,-24298.376821325204,10455.223511501623,68377.8907328813,114716.02450998392
2018-01-18,-73157.00479575187,-26884.411169739527,7820.0340497681755,65660.77608228273,111933.36970829319
2018-01-19,-74613.89939716527,-28350.03193946072,6347.868653816171,64177.70297594594,110441.57043364864
2018-01-22,-77555.21896154563,-31360.88935337712,3284.8578527477366,61027.76986295746,107222.0994711242
2018-01-23,-77042.95391429274,-30844.32247790086,3804.6510993915435,61552.94039488048,107751.57183127059
2018-01-24,-74740.52991229354,-28476.794660975473,6221.006777511502,64050.67584165817,110314.41109297433
2018-01-25,-76073.60466152725,-29843.832321512673,4828.496933496746,62615.712358514065,108845.48469852681
2018-01-26,-75000.31499175305,-28749.22534360153,5939.09189251058,63752.95395269904,110004.04360084874
2018-01-29,-77379.10070935066,-31186.517215490225,3457.9204049035616,61198.64977222819,107391.2332660868
2018-01-30,-78674.8345556251,-32495.70427178993,2138.6434410849615,59862.556295878036,106041.6865797114
2018-01-31,-79580.292779668,-33425.265789477606,1191.0044531636813,58884.78819090074,105039.81518108929
2018-02-01,-79771.00198452227,-33632.136041148915,972.0134163795883,58645.59584559538,104784.46178896687
2018-02-02,-83614.34196793623,-37556.57217961355,-3013.244838373066,54558.96739702938,100616.73718535028
2018-02-05,-85435.74460731114,-39388.87230140739,-4853.718071981115,52704.87231039768,98751.74461629958
2018-02-06,-77585.18259736017,-31296.416289498447,3420.158441396299,61281.11632622256,107569.88263408239
2018-02-07,-82683.04046111519,-36533.70522660614,-1921.7038007258816,55764.965242409526,101914.30047691675
2018-02-08,-83518.05099761806,-37361.78501362166,-2744.58552562588,54950.74695436872,101107.0129383633
2018-02-09,-82357.37675137477,-36136.44904339245,-1470.7532624072483,56305.40637256972,102526.33408055016
2018-02-12,-83067.2429419217,-36847.285256225936,-2182.316991955653,55592.630115163134,101812.58780085706
2018-02-13,-83748.7960279483,-37553.27745948809,-2906.6385331444762,54837.75967742989,101033.27824588824
2018-02-14,-82395.35882082654,-36184.39125641415,-1526.165583106369,56237.54387240819,102448.51143681878
2018-02-15,-86815.7466321239,-40740.12756133052,-6183.413258237037,51411.11058025379,97486.72965104532
2018-02-16,-87459.4576919608,-41398.9229411015,-6853.52187795857,50722.14656061461,96782.68131147209
2018-02-20,-86156.6513833937,-40055.59907431291,-5479.809842503833,52146.50554384629,98247.55785292521
2018-02-21,-86689.77786262974,-40599.75426489551,-6032.236566596388,51580.29293057049,97670.31652830288
2018-02-22,-90110.48134279824,-44106.42125705081,-9603.376192741736,47901.69891444172,93905.75900018727
2018-02-23,-87907.19474831267,-41851.523122460305,-7309.769403072569,50259.82012924197,96315.49175509249
2018-02-26,-85255.79723090422,-39164.58889495698,-4596.182642998072,53017.8277769351,99109.03611288051
2018-02-27,-84836.21678441198,-38715.24040319443,-4124.508117282778,53526.712359238256,99647.68874045396
2018-02-28,-87359.42470227233,-41314.658155323705,-6781.083245113754,50774.8749385711,96819.6414855179
2018-03-01,-85897.27613853081,-39834.221811952884,-5286.931067020967,52291.886841200525,98354.94116777662
2018-03-02,-82492.57587550415,-36345.18884931617,-1734.6485796766938,55949.58520305737,102096.9722292435
2018-03-05,-85088.47273366136,-39011.36951234582,-4453.542096360659,53142.83693028288,99219.94015159665
2018-03-06,-85897.79506569878,-39829.099811203734,-5277.578370334013,52308.2906977839,98376.98595227711
2018-03-07,-86697.64640158776,-40652.04304357314,-6117.840525063657,51439.163672453724,97484.7670304665
2018-03-08,-86711.72566078663,-40661.10667269306,-6123.142431624379,51440.13130349168,97490.75029158345
2018-03-09,-86049.0964388397,-39976.04745375668,-5421.260714945936,52170.05051640695,98243.09950148815
2018-03-12,-87478.33584933302,-41428.44712684631,-6891.0305849828,50671.330318124645,96721.21904060952
2018-03-13,-87126.86277333324,-41047.39936219147,-6487.801803836701,51111.527460089594,97190.99087122947
2018-03-14,-86559.72541955902,-40449.16539159445,-5866.245370622579,51771.95466433224,97882.51469229494
2018-03-15,-85624.43972351972,-39492.64678263501,-4893.8020769730065,52770.93909913197,98902.73204001487
2018-03-16,-85764.01099672547,-39663.206776184554,-5087.603610780396,52538.4016648948,98639.20588543391
2018-03-19,-86867.63485106471,-40789.39110267212,-6230.708291379269,51367.0963941105,97445.34014250123
2018-03-20,-87131.06486978047,-41065.24899564654,-6515.887090047618,51066.382752618956,97132.19862675102
2018-03-21,-88898.09974290183,-42888.33939005899,-8381.0191254284,49131.18131562424,95140.94166846527
2018-03-22,-88311.03412668323,-42277.74385254798,-7752.776146948032,49788.83669572012,95822.12696985356
2018-03-23,-85562.48077550213,-39469.66448189123,-4900.052261684614,52715.968105328095,98808.78439893716
2018-03-26,-84243.22676654404,-38109.95746303853,-3510.0054854109476,54156.58114397006,100289.85044747377
2018-03-27,-86227.71181636694,-40139.30205627646,-5572.994736210181,52037.51746390201,98125.92722399061
2018-03-28,-81793.33697247898,-35607.8905538808,-968.8057399336685,56763.002283313166,102948.4487019096
2018-03-29,-82584.47557021017,-36417.80699826602,-1792.8055693094502,55915.530145619865,102082.19871756218
2018-03-30,-81508.6227457517,-35317.16841272112,-673.5776629497268,57065.74025333754,103257.1945863663
2018-04-02,-81520.84488167803,-35339.93505405274,-704.252683335304,57021.88460119537,103202.79442881883
2018-04-03,-80838.10123827624,-34612.43080758123,56.822015438519884,57838.91005380641,104064.58048449957
2018-04-04,-82776.12860779311,-36590.92501218771,-1952.0223154852283,55779.48217902065,101964.68577462417
2018-04-05,-84276.96298696227,-38120.49538925334,-3503.144690973131,54192.43980616212,100348.90740386923
2018-04-06,-85382.5688299585,-39247.22829010524,-4645.72288521679,53023.4527895989,99158.79332945036
2018-04-09,-82599.67619725692,-36372.9620656911,-1702.9264670182456,56080.4661974381,102307.18032900212
2018-04-10,-82742.36587031145,-36527.62075967017,-1866.5619266908034,55901.869461609895,102116.61457224932
2018-04-11,-83823.78698557519,-37642.98807885923,-3007.3888988237886,54718.60973457026,100899.40864128439
2018-04-12,-83590.1484543983,-37398.5703485062,-2754.8867690886836,54984.585863275526,101176.16396916578
2018-04-13,-86225.8353276085,-40103.79010211359,-5512.256182993937,52140.30034887383,98262.34557436689
2018-04-16,-86091.17791412651,-39961.590619156734,-5364.400147930952,52297.5839707804,98427.1712657483
2018-04-17,-86131.13474202371,-40007.7279656286,-5415.172883333798,52239.08558715918,98362.49236355245
2018-04-18,-86194.81510795554,-40082.01632655124,-5497.417240499519,52143.58123625495,98256.38001765742
2018-04-19,-87942.59897750287,-41877.379577574466,-7328.465027629689,50253.05922227993,96318.2786222065
