,eff:2018-12-18|mat:5y|roll:None|coup:outright0.01,eff:2018-12-18|mat:5y|roll:None|coup:outright0.02,eff:2018-12-18|mat:5y|roll:None|coup:outright0.0275,eff:2018-12-18|mat:5y|roll:None|coup:outright0.04,eff:2018-12-18|mat:5y|roll:None|coup:outright0.05
2018-01-30,-1266.3362208058388,-1288.1339416822739,-1304.4822323396074,-1331.7293834351585,-1353.5271043115645
2018-01-31,-908.7058975129912,-924.2725134223729,-935.9474753544491,-955.4057452412089,-970.9723611506342
2018-02-01,-188.688975336132,-206.8143804258434,-220.40843424305785,-243.0651906051935,-261.19059569486126
2018-02-02,-3785.393570073007,-3874.196331926825,-3940.7984033172397,-4051.8018556345487,-4140.604617488367
2018-02-05,-1760.6913536745851,-1791.525680995459,-1814.651426486118,-1853.1943356371485,-1884.0286629580369
2018-02-06,7785.026471675941,8011.28250672025,8180.974533003478,8463.794576808825,8690.050611853032
2018-02-07,-5028.61602270088,-5173.663140173638,-5282.44847827818,-5463.7573751191085,-5608.804492591735
2018-02-08,-786.8711947906122,-800.2729108343192,-810.3241978670994,-827.0763429217332,-840.4780589654401
2018-02-09,1198.7159432728804,1233.4252574710845,1259.4572431197448,1302.8438858674635,1337.5532000656676
2018-02-12,-674.0736298706761,-689.3396942561812,-700.7892425453028,-719.8718230271625,-735.1378874126676
2018-02-13,-693.4428523952374,-705.1254321438173,-713.8873669552413,-728.4905916409916,-740.1731713895861
2018-02-14,1312.038149486878,1339.798794258415,1360.619277837075,1395.3200838015182,1423.0807285730552
2018-02-15,-4352.14078545192,-4496.668385318248,-4605.064085218008,-4785.723585050873,-4930.25118491723
2018-02-16,-611.5204431830061,-641.2760079003929,-663.5926814384147,-700.7871373351663,-730.5427020525676
2018-02-20,1295.4827275284333,1330.1512063624978,1356.1525654880097,1399.488164030612,1434.1566428646765
2018-02-21,-504.17459688037343,-529.5225485889096,-548.5335123703117,-580.21845200604,-605.566403714547
2018-02-22,-3351.180097987177,-3448.897718595428,-3522.1859340516094,-3644.3329598119017,-3742.050580420153
2018-02-23,2137.32241275617,2208.963929806152,2262.695067593624,2352.246963906102,2423.888480956084
2018-02-26,2563.033937094282,2626.7688573369232,2674.570047518937,2754.2386978222203,2817.973618064905
2018-02-27,448.6491120472783,458.2852572681877,465.5123661838734,477.557547710021,487.19369293091586
2018-02-28,-2489.9971671879903,-2566.5529035334766,-2623.9697057926096,-2719.664376224464,-2796.220112569994
2018-03-01,1410.610670303533,1445.948126675241,1472.451218954011,1516.6230394186568,1551.9604957904085
2018-03-02,3314.035936404631,3427.0079009406763,3511.736874342707,3652.951830012782,3765.923794548784
2018-03-05,-2579.4485683700914,-2639.926332816889,-2685.2846561519837,-2760.8818617105426,-2821.3596261573257
2018-03-06,-782.1872449042421,-800.4376142041874,-814.1253911791573,-836.9383528040344,-855.1887221040233
2018-03-07,-784.3281060103473,-810.9693373042246,-830.9502607746108,-864.2517998920084,-890.8930311858276
2018-03-08,-3.2604981427575694,-4.429728328323108,-5.306650967497262,-6.76818869941053,-7.937418885005172
2018-03-09,668.6569555595634,682.1615005553031,692.289909302126,709.1705905467825,722.6751355425076
2018-03-12,-1382.0575429988385,-1421.5290763497032,-1451.1327263628627,-1500.4721430514328,-1539.9436764022248
2018-03-13,387.95437720936025,392.6747513021837,396.2150318718195,402.1154994878452,406.83587358059594
2018-03-14,593.6751067998703,605.0528825255897,613.5862143198756,627.8084339770139,639.1862097028061
2018-03-15,916.7646070231567,940.6735732474481,958.6052979156375,988.4915056960308,1012.400471920264
2018-03-16,-175.98881426625303,-184.34755595879687,-190.61661222825933,-201.06503934395732,-209.42378103651572
2018-03-19,-1065.3407110074768,-1101.9298409233597,-1129.3716883601883,-1175.1081007550529,-1211.697230670863
2018-03-20,-292.70655368205917,-285.9915266141761,-280.9552563132602,-272.5614724783809,-265.8464454105124
2018-03-21,-1738.9315380631742,-1797.3884232582932,-1841.2310871546506,-1914.302193648531,-1972.7590788436355
2018-03-22,576.1668987218,602.3827024339698,622.04455521809,654.8143098582514,681.0301135704212
2018-03-23,2684.7514993733203,2758.4578638194653,2813.737637154045,2905.8705927117553,2979.576957157842
2018-03-26,1304.7290472814057,1344.1893723672547,1373.7846161816415,1423.110022538909,1462.5703476247872
2018-03-27,-1955.2911223044794,-2001.7729831153556,-2036.6343787234946,-2094.736704737079,-2141.218565548028
2018-03-28,4318.1773615856655,4449.695889287221,4548.334785063387,4712.73294469039,4844.251472392003
2018-03-29,-769.2874137729086,-795.3335560319538,-814.8681627262267,-847.4258405501023,-873.4719828091329
2018-03-30,1073.4946132709156,1089.052003332341,1100.7200458783773,1120.1667834551918,1135.7241735166026
2018-04-02,-35.07800088192744,-30.645718306142953,-27.32150637425366,-21.78115315454488,-17.34887057870219
2018-04-03,693.5548023466836,726.052734100449,750.4261829157476,791.0485976079653,823.5465293617162
2018-04-04,-1886.6227776098094,-1943.0905489360593,-1985.4413774307613,-2056.0260915885883,-2112.4938629148673
2018-04-05,-1472.311481219076,-1505.2312816750782,-1529.9211320170725,-1571.0708825870533,-1603.9906830429973
2018-04-06,-1083.431322814853,-1109.0548052074591,-1128.2724170018919,-1160.3017699926713,-1185.9252523853065
2018-04-09,2770.0567678746884,2847.3320969858614,2905.288593819234,3001.882755208222,3079.158084319308
2018-04-10,-169.48694119202264,-165.45504259662994,-162.4311186501145,-157.39124540588818,-153.35934681046638
2018-04-11,-1076.033748578353,-1104.7418457901513,-1126.2729186989745,-1162.1580402137479,-1190.8661374255025
2018-04-12,244.96576234523673,246.66416639325325,247.93796942922927,250.06097448927176,251.75937853725918
2018-04-13,-2590.685002764818,-2666.158274594869,-2722.76322846736,-2817.104818254913,-2892.5780900849495
2018-04-16,148.8224758288561,145.57441170453967,143.1383636112878,139.07828345590679,135.83021933156124
2018-04-17,-54.99437351428787,-54.31266754725948,-53.80138807201001,-52.94925561321725,-52.267549646188854
2018-04-18,-84.78748742939206,-82.59887388296193,-80.95741372312477,-78.2216467900871,-76.03303324368608
2018-04-19,-1726.9503164644848,-1772.9143741602456,-1807.3874174320663,-1864.8424895517674,-1910.806547247499
2018-04-20,-1410.2415088249109,-1435.8311047134775,-1455.0233016299026,-1487.0102964906255,-1512.599892379134
2018-04-23,-2287.5945968095184,-2339.887545141566,-2379.1072563905764,-2444.473441805603,-2496.7663901377236
2018-04-24,-479.1352371081157,-484.95205026208714,-489.3146601275803,-496.5856765701028,-502.40248972404515
2018-04-25,-453.72788428282365,-453.7133327540505,-453.7024191074888,-453.68422969646053,-453.6696781676728
2018-04-26,-1122.528609854926,-1146.0310073518776,-1163.657805474577,-1193.035802345752,-1216.538199842762
2018-04-27,1641.1453737626434,1687.6214596483915,1722.4785240626952,1780.5736314198002,1827.0497173056065
2018-04-30,796.6308996677108,816.1666829191236,830.8185203577159,855.2382494219928,874.774032673391
2018-05-01,-53.86728357660468,-53.82998544377915,-53.802011844163644,-53.755389178113546,-53.71809104527347
2018-05-02,-498.73695324984146,-511.3815601180686,-520.8650152692571,-536.6707738545665,-549.31538072275
2018-05-03,201.20348127683974,209.53414138729568,215.78213647015218,226.19546160826576,234.52612171863439
2018-05-04,760.7000273935118,788.365574139767,809.1147341994656,843.6966676322918,871.3622143786051
2018-05-07,-207.75633276575536,-222.55820113056689,-233.65960240417917,-252.16193786021904,-266.9638062250742
2018-05-08,-163.7314569804148,-161.83123196850647,-160.4060632095934,-158.0307819446607,-156.13055693279603
2018-05-09,-1269.7918236408877,-1287.1684109325142,-1300.200851401256,-1321.9215855158109,-1339.2981728073792
2018-05-10,-876.8914013926405,-897.3776512167096,-912.7423385847505,-938.3501508648333,-958.8364006889169
2018-05-11,850.4982821001031,873.4153057250078,890.603073443679,919.2493529748172,942.16637659978
2018-05-14,489.1854947889806,518.0989511549269,539.7840434294194,575.9258638868341,604.8393202527659
2018-05-15,-983.222628748219,-991.284986105893,-997.3317541241704,-1007.4097008212993,-1015.4720581790025
2018-05-16,-2871.0648555820953,-2936.537725298869,-2985.642377586453,-3067.483464732388,-3132.956334449147
2018-05-17,-1447.2760154145217,-1491.6845027747331,-1524.9908682949026,-1580.501477495185,-1624.909964855382
2018-05-18,-131.5669789446256,-126.1020866548497,-122.00341743750323,-115.17230207522516,-109.70740978547838
