,eff:2018-12-20|mat:5y|roll:None|coup:outright0.01,eff:2018-12-20|mat:5y|roll:None|coup:outright0.02,eff:2018-12-20|mat:5y|roll:None|coup:outright0.0275,eff:2018-12-20|mat:5y|roll:None|coup:outright0.04,eff:2018-12-20|mat:5y|roll:None|coup:outright0.05
2018-01-03,-3086.2605697211256,-3140.631417506287,-3181.40955334522,-3249.373113076683,-3303.743960861946
2018-01-04,66.76793645627913,65.07984224017127,63.813771578104934,61.70365380797011,60.01555959186226
2018-01-05,-1053.4103422405242,-1095.4259726999153,-1126.937695544475,-1179.4572336187266,-1221.4728640781104
2018-01-08,-1034.2726672951103,-1058.0754112305585,-1075.9274691821483,-1105.6808991014404,-1129.4836430368741
2018-01-09,247.91455224485253,262.64418780442793,273.69141447408765,292.1034589235351,306.83309448308137
2018-01-10,-2807.6989894375292,-2871.7480863317905,-2919.7849090024392,-2999.8462801202695,-3063.895377014487
2018-01-11,185.69841352653748,191.34339319271385,195.5771279423352,202.63335252505203,208.27833219124295
2018-01-12,294.4097019319306,301.69643618266855,307.16148687072564,316.2699046841153,323.5566389348096
2018-01-16,-1005.7010310610494,-1043.2659275854094,-1071.4395999786939,-1118.3957206341147,-1155.9606171584746
2018-01-17,-452.72583444388874,-469.92609711614205,-482.82629412034294,-504.326622460605,-521.5268851328728
2018-01-18,-2493.072174887755,-2560.8430013898906,-2611.671121266467,-2696.384654394147,-2764.155480896239
2018-01-19,-1416.8074827634555,-1442.109049241044,-1461.085224099268,-1492.7121821962937,-1518.0137486739259
2018-01-22,-2919.5826003793627,-2983.6996074191266,-3031.7873626988876,-3111.9336214986397,-3176.050628538389
2018-01-23,487.0221110849816,503.1179070317012,515.1897539916972,535.3094989251404,551.40529487186
2018-01-24,2278.0856698784337,2344.714957687771,2394.6869235447666,2477.9735333064455,2544.6028211157245
2018-01-25,-1316.314748111312,-1352.7258787525789,-1380.0342267334927,-1425.548140035069,-1461.9592706762778
2018-01-26,1072.5225236325205,1087.29927504847,1098.3818386104394,1116.8527778803254,1131.629529296275
2018-01-29,-2337.5939532750053,-2407.115421082737,-2459.256521938587,-2546.158356698201,-2615.6798245059035
2018-01-30,-1268.329489747266,-1290.2001077826571,-1306.6030713091895,-1333.9413438534248,-1355.8119618888304
2018-01-31,-910.0546927294636,-925.6720356614096,-937.3850428603328,-956.9067215252144,-972.5240644571313
2018-02-01,-186.88408950359735,-205.01547149523685,-218.61400798900286,-241.27823547860316,-259.40961747024267
2018-02-02,-3789.3344186886243,-3878.3472072749573,-3945.1067987146525,-4056.3727844475798,-4145.385573033927
2018-02-05,-1763.7681619441137,-1794.7037179777544,-1817.9053850030323,-1856.5748300450505,-1887.5103860787058
2018-02-06,7787.885554779408,8014.557939921535,8184.562228778144,8467.902710205759,8694.575095347886
2018-02-07,-5030.040678516627,-5175.35862073295,-5284.34707739517,-5465.994505165552,-5611.312447381875
2018-02-08,-788.2329981371004,-801.6797707726655,-811.7648502493685,-828.5733160438103,-842.0200886793755
