,eff:2018-12-19|mat:5y|roll:None|coup:outright0.01,eff:2018-12-19|mat:5y|roll:None|coup:outright0.02,eff:2018-12-19|mat:5y|roll:None|coup:outright0.0275,eff:2018-12-19|mat:5y|roll:None|coup:outright0.04,eff:2018-12-19|mat:5y|roll:None|coup:outright0.05,eff:2018-01-01|mat:5y|roll:None|coup:outright0.01,eff:2018-01-01|mat:5y|roll:None|coup:outright0.02,eff:2018-01-01|mat:5y|roll:None|coup:outright0.0275,eff:2018-01-01|mat:5y|roll:None|coup:outright0.04,eff:2018-01-01|mat:5y|roll:None|coup:outright0.05,eff:2020-01-01|mat:5y|roll:None|coup:outright0.01,eff:2020-01-01|mat:5y|roll:None|coup:outright0.02,eff:2020-01-01|mat:5y|roll:None|coup:outright0.0275,eff:2020-01-01|mat:5y|roll:None|coup:outright0.04,eff:2020-01-01|mat:5y|roll:None|coup:outright0.05
2018-01-02,-0.8753919904920622,-2.2443659433192806,-2.2300689606636297,-2.206241952837445,-2.1871803421527147,,,,,,0.3252698877695366,0.3338189216738101,0.3402306963253067,0.35091699085023714,0.35946602385956794
2018-01-03,0.6499476331009646,-2.208222048924654,-2.1932505416189088,-2.168300693607307,-2.148340816202108,,,,,,0.34570455674838735,0.3554519039171282,0.3627624146465678,0.37494659874937497,0.3846939449722413
2018-01-04,0.34281025808741106,0.35115827643312514,0.3574193097156239,0.36785436280479183,0.3762024074967485,,,,,,0.41364173504553037,0.4260057650826638,0.4352787867828738,0.4507338232942857,0.46309785461926367
2018-01-05,-0.14747889965656213,-2.2078871641424485,-2.1890130338288145,-2.1575586907711113,-2.132395218577585,,,,,,0.2700632714040694,0.2795083381643053,0.28659213994978927,0.2983984744059853,0.30784354302159045
2018-01-08,0.34135478764073923,0.3496641381789231,0.35589618087396957,0.3662829179666005,0.3745923052920261,,,,,,0.412075687709148,0.42438505434256507,0.4336170803580899,0.44900379111641087,0.46131315677484963
2018-01-09,0.3407497088919626,0.3490319839329459,0.3552437156322412,0.36559659628255753,0.3738789022609126,,,,,,0.4116372429270995,0.423914571525529,0.4331225687346887,0.44846923193836113,0.46074656123528257
2018-01-10,0.3392991643049754,0.3475521682557882,0.3537419448257424,0.36405824181565544,0.3723112806765129,,,,,,0.4095234347623773,0.4217513947223779,0.4309223638410912,0.44620731624308974,0.4584352753154235
2018-01-11,0.3391227448009886,0.3473670539970044,0.3535503076127497,0.3638557327940361,0.37210007256362587,,,,,,0.40942355933657376,0.4216415596165461,0.43080505948455533,0.4460775631159776,0.4582955628284253
2018-01-12,0.30925472351373173,0.3165691513713682,0.32205499020346906,0.33119805419119075,0.33851250194129534,,,,,,0.3873581147490767,0.3983771388448076,0.406641408932046,0.4204151904705213,0.4314342145371483
2018-01-16,0.308570049048285,0.31586592859821394,0.32133786000486,0.33045774808852,0.3377536565676564,,,,,,0.38657031096226996,0.3975631378561956,0.40580775645503303,0.4195487905817572,0.4305416163260815
2018-01-17,0.33715702142217197,0.34532911254791543,0.3514582061616238,0.361673364037415,0.36984548793407157,,,,,,0.4082106927235145,0.4203409965411992,0.42943872293108143,0.44460159982554615,0.45673190253728535
2018-01-18,0.33578538123401813,0.34392818514606915,0.35003533105191303,0.3602139090216951,0.36835677054477856,,,,,,0.40627320838393643,0.41835606849053875,0.4274182141525671,0.44252178883471055,0.4546046466566622
2018-01-19,0.33527886781666894,0.34341355130891316,0.3495146020723041,0.3596830219175899,0.36781775491544977,,,,,,0.4052649956574896,0.4173310593614587,0.426380605684244,0.44146318563434755,0.453529247577535
2018-01-22,0.33344790403498337,0.34154274380125565,0.3476139261765638,0.35773256352695165,0.3658274753397563,,,,,,0.402648136659991,0.4146496705216122,0.42365081916796044,0.43865273545088707,0.4506542690942296
2018-01-23,0.33298068719159346,0.3410496176074957,0.34710138218360953,0.3571876593341585,0.3652566794335143,,,,,,0.402607108830125,0.41458109022642015,0.42356157374160824,0.4385290492209606,0.45050302846357226
2018-01-24,0.333786687173415,0.34186343090550503,0.34792103589279577,0.3580170463246759,0.3660938524408266,,,,,,0.40425008446618443,0.4162457897473359,0.4252425679296721,0.440237198228715,0.4522329036990413
2018-01-25,0.33293549143127166,0.3409922241407912,0.34703482805343805,0.35710583407490043,0.3651626396895153,,,,,,0.4030679814895847,0.41503254476992874,0.42400596944207786,0.43896167154889554,0.4509262348437914
2018-01-26,0.33380148059222847,0.34186950721777976,0.34792058529274067,0.3580057167855557,0.3660738233011216,,,,,,0.40456710956641473,0.41655643617559684,0.42554842797107995,0.4405350887536769,0.4525244154938263
2018-01-29,0.3318508796655806,0.33987389052344946,0.34589122804754874,0.35592012487177266,0.3639432403870159,,,,,,0.40221662766998634,0.41413777302659577,0.4230786327389069,0.43798006855649874,0.4499012136948295
2018-01-30,0.33059072778269183,0.33857503648323467,0.34456334661808796,0.35454386247147335,0.3625282747671008,,,,,,0.4007703122042585,0.4126383626280585,0.42153939889976755,0.43637445969216054,0.4482425120368134
2018-01-31,0.32969987955584656,0.3376609468541574,0.34363182836386835,0.3535832994384691,0.3615444761235267,,,,,,0.3997858766961144,0.4116205790778622,0.42049660574411973,0.43528998563124327,0.4471246874600183
2018-02-01,0.32932683535909746,0.337274093835731,0.34323466510977596,0.3531689544033725,0.3611163852037862,,,,,,0.399543823863496,0.41136181872570887,0.42022531687689474,0.43499780974525487,0.44681580572796514
2018-02-02,0.3284578663588036,0.3364004708564607,0.3423575926863123,0.35228613008803217,0.3602289584232494,,,,,,0.3975891660375055,0.4093861390429083,0.41823386785108596,0.43298008502461016,0.4447770583210513
2018-02-05,0.327154116530437,0.33506635305820964,0.3410006736667128,0.35089120596239803,0.35880363153410144,,,,,,0.39581365295452997,0.40756324327958277,0.4163754377368604,0.4310624251374975,0.44281201456033153
2018-02-06,0.32956269061833154,0.33749516945681535,0.343444574449677,0.35336025226570195,0.361292791494634,,,,,,0.4002929935668362,0.4121023381012492,0.42095934682583896,0.4357210296439007,0.4475303747603902
2018-02-07,0.32680483054718934,0.33467887867300306,0.3405845039524138,0.3504272145219147,0.3583013830793788,,,,,,0.3965671755722724,0.40828235537628643,0.4170687422156334,0.43171271793835325,0.4434278976114001
2018-02-08,0.32621192328224424,0.3340715673548402,0.33996637865493534,0.34979106315586245,0.3576508101541549,,,,,,0.39572602215048386,0.4074188566301018,0.4161884833447402,0.43080452839785716,0.44249736386700533
