,eff:2018-12-19|mat:5y|roll:None|coup:outright0.01,eff:2018-12-19|mat:5y|roll:None|coup:outright0.02,eff:2018-12-19|mat:5y|roll:None|coup:outright0.0275,eff:2018-12-19|mat:5y|roll:None|coup:outright0.04,eff:2018-12-19|mat:5y|roll:None|coup:outright0.05,eff:2018-01-01|mat:5y|roll:None|coup:outright0.01,eff:2018-01-01|mat:5y|roll:None|coup:outright0.02,eff:2018-01-01|mat:5y|roll:None|coup:outright0.0275,eff:2018-01-01|mat:5y|roll:None|coup:outright0.04,eff:2018-01-01|mat:5y|roll:None|coup:outright0.05,eff:2020-01-01|mat:5y|roll:None|coup:outright0.01,eff:2020-01-01|mat:5y|roll:None|coup:outright0.02,eff:2020-01-01|mat:5y|roll:None|coup:outright0.0275,eff:2020-01-01|mat:5y|roll:None|coup:outright0.04,eff:2020-01-01|mat:5y|roll:None|coup:outright0.05
2018-01-31,-451.8705941028674,-469.11785164049076,-482.0532947939283,-503.61236671640654,-520.8596242541971,,,,,,-411.1565955594051,-432.61220601259265,-448.70391385330004,-475.52342691997904,-496.97903737386514
2018-02-01,-451.732732583805,-468.9597498922886,-481.88001287433144,-503.41378450993216,-520.6408018188231,,,,,,-411.20763244803675,-432.6431693564664,-448.7198220376813,-475.5142431723725,-496.949780080824
2018-02-02,-450.1429091568134,-467.345755263952,-480.24788984483166,-501.7514474782292,-518.9542935852951,,,,,,-408.24481070072216,-429.63063651903946,-445.67000588271185,-472.40228815535374,-493.7881139743986
2018-02-05,-448.81415371126786,-465.9755322305864,-478.84656611942773,-500.29828926847404,-517.4596677878872,,,,,,-406.5939441843948,-427.9217856077812,-443.9176666754138,-470.5774684554636,-491.90530987924285
2018-02-06,-453.7957134021635,-471.01696097876993,-483.93289666081546,-505.4594561312478,-522.680703707505,,,,,,-413.455215334332,-434.90712357283337,-450.99605475205317,-477.8109400508256,-499.2628482895743
2018-02-07,-450.25946215348085,-467.38499306080485,-480.22914124206,-501.63605487634777,-518.7615857837154,,,,,,-409.49971251323586,-430.81555948147434,-446.80244470763137,-473.44725341791496,-494.7631003862043
2018-02-08,-449.7908388165597,-466.89636778909335,-479.72551451807516,-501.10742573400057,-518.212954705552,,,,,,-408.73670002131985,-430.02577267952444,-445.99257717333245,-472.603917996581,-493.89299065530935
2018-02-09,-450.52836071308417,-467.6734713273327,-480.5299277727099,-501.9573551863432,-519.0992971164305,,,,,,-409.62940447627625,-430.9573507296664,-446.9533104201983,-473.61324323739973,-494.9411894915611
2018-02-12,-450.4079476169427,-467.5073199836043,-480.33184925690875,-501.7060647141989,-518.8054370805767,,,,,,-409.4786155134643,-430.7684965247463,-446.7359072836626,-473.3482585476013,-494.6381395589706
2018-02-13,-449.84273877736996,-466.8860967329383,-479.668615200113,-500.9728126450864,-518.0161706012877,,,,,,-409.15612695374875,-430.38568200880405,-446.30784830030467,-472.84479211908905,-494.0743471745372
2018-02-14,-450.73414300740836,-467.7777480223377,-480.5604517839456,-501.8649580520578,-518.908563067278,,,,,,-410.9478926750162,-432.1923521722711,-448.1256967946975,-474.68127116713003,-495.92573066375195
2018-02-15,-447.84639740220155,-464.8093069028837,-477.53148902779503,-498.7351259037023,-515.6980354037005,,,,,,-407.51560466061346,-428.64610082244326,-444.49397294317896,-470.90709314569546,-492.0375893074379
2018-02-16,-424.27698638832953,-440.1972980523496,-452.1375318002901,-472.03792138023715,-487.9582330438134,,,,,,-401.9747924591138,-421.92188814319525,-436.88220990625996,-461.8160795108997,-481.763175195083
2018-02-20,-425.07715952627035,-441.0006741999969,-452.9433102051043,-472.8477035475662,-488.7712182210744,,,,,,-403.10398409589834,-423.06501918441796,-438.03579550018185,-462.9870893607804,-482.9481244490016
2018-02-21,-446.76852537972445,-463.70126071318373,-476.3837156159643,-497.5211412729259,-514.4310817977967,,,,,,-407.20022121819056,-428.2508341570574,-444.03879386142216,-470.35206003614445,-491.402672974611
2018-02-22,-445.8656292919114,-462.6828638076622,-475.29578969529393,-496.31733284048096,-513.1345673566248,,,,,,-406.21657529612276,-427.1853318877693,-442.91189933135314,-469.12284507084405,-490.09160166277434
2018-02-23,-448.1530791503465,-465.0242557087841,-477.67763812767225,-498.76660882585566,-515.6377853845188,,,,,,-408.5980676467734,-429.6452063141114,-445.4305603148532,-471.73948364994436,-492.78662231750786
2018-02-26,-449.5523257429886,-466.43069569490757,-479.08947315838304,-500.1874355972104,-517.0658055484528,,,,,,-410.9510688053124,-432.0261773248494,-447.8325087144258,-474.17639436369063,-495.2515028829002
2018-02-27,-449.8963272404363,-466.7344190238073,-479.36298786112457,-500.4106025897854,-517.2486943727126,,,,,,-411.81044846392615,-432.85225953500776,-448.6336178390556,-474.93588167778216,-495.97769274996966
2018-02-28,-447.2094522885818,-464.0280230995631,-476.63538183098717,-497.6476463920844,-514.457458040808,,,,,,-409.7810237350641,-430.76944146749156,-446.51075476609543,-472.74627693157527,-493.73469466296956
2018-03-01,-448.6746281564774,-465.520922624768,-478.1490322403333,-499.1958816072292,-516.0333611002934,,,,,,-411.27918343245983,-432.3112391596006,-448.0852809550852,-474.3753506139183,-495.40740634076064
2018-03-02,-451.72274163764087,-468.5679777843907,-481.2019048954826,-502.25845007927273,-519.1036862266337,,,,,,-414.6984332865177,-435.77261209562135,-451.57824620205065,-477.920969713603,-498.99514852293936
