,eff:2019-09-18|mat:5y|roll:None|coup:outright0.03,eff:2019-09-18|mat:5y|roll:1w|coup:outright0.03,eff:2019-09-18|mat:5y|roll:None|coup:spread0.0,eff:2019-09-18|mat:5y|roll:1w|coup:spread0.0,eff:2d|mat:5y|roll:None|coup:outright0.03,eff:2d|mat:5y|roll:1w|coup:outright0.03,eff:2d|mat:5y|roll:None|coup:spread0.0,eff:2d|mat:5y|roll:1w|coup:spread0.0,eff:5m|mat:5y|roll:None|coup:outright0.03,eff:5m|mat:5y|roll:1w|coup:outright0.03,eff:5m|mat:5y|roll:None|coup:spread0.0,eff:5m|mat:5y|roll:1w|coup:spread0.0,eff:2019-09-18|mat:6y|roll:None|coup:outright0.03,eff:2019-09-18|mat:6y|roll:1w|coup:outright0.03,eff:2019-09-18|mat:6y|roll:None|coup:spread0.0,eff:2019-09-18|mat:6y|roll:1w|coup:spread0.0,eff:2d|mat:6y|roll:None|coup:outright0.03,eff:2d|mat:6y|roll:1w|coup:outright0.03,eff:2d|mat:6y|roll:None|coup:spread0.0,eff:2d|mat:6y|roll:1w|coup:spread0.0,eff:5m|mat:6y|roll:None|coup:outright0.03,eff:5m|mat:6y|roll:1w|coup:outright0.03,eff:5m|mat:6y|roll:None|coup:spread0.0,eff:5m|mat:6y|roll:1w|coup:spread0.0,eff:2019-09-18|mat:20y|roll:None|coup:outright0.03,eff:2019-09-18|mat:20y|roll:1w|coup:outright0.03,eff:2019-09-18|mat:20y|roll:None|coup:spread0.0,eff:2019-09-18|mat:20y|roll:1w|coup:spread0.0,eff:2d|mat:20y|roll:None|coup:outright0.03,eff:2d|mat:20y|roll:1w|coup:outright0.03,eff:2d|mat:20y|roll:None|coup:spread0.0,eff:2d|mat:20y|roll:1w|coup:spread0.0,eff:5m|mat:20y|roll:None|coup:outright0.03,eff:5m|mat:20y|roll:1w|coup:outright0.03,eff:5m|mat:20y|roll:None|coup:spread0.0,eff:5m|mat:20y|roll:1w|coup:spread0.0
2019-01-04,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28,2018-11-30,2018-12-28
2019-01-07,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04
2019-01-08,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04
2019-01-09,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04
2019-01-10,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04
2019-01-11,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04,2018-11-30,2019-01-04
2019-01-14,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11
2019-01-15,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11
2019-01-16,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11
2019-01-17,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11,2018-11-30,2019-01-11
