,eff:2018-12-20|mat:5y|roll:None|coup:outright0.01,eff:2018-12-20|mat:5y|roll:None|coup:outright0.02,eff:2018-12-20|mat:5y|roll:None|coup:outright0.0275,eff:2018-12-20|mat:5y|roll:None|coup:outright0.04,eff:2018-12-20|mat:5y|roll:None|coup:outright0.05
2018-07-30,-460.7979805869846,-460.7979805869846,-460.7979805869846,-460.7979805869846,-460.7979805869846
2018-07-31,-460.79337957437133,-460.79337957437133,-460.79337957437133,-460.79337957437133,-460.79337957437133
2018-08-01,-460.79650869285695,-460.79650869285695,-460.79650869285695,-460.79650869285695,-460.79650869285695
2018-08-02,-460.43111371187797,-460.43111371187797,-460.43111371187797,-460.43111371187797,-460.43111371187797
2018-08-03,-460.67098966084313,-460.67098966084313,-460.67098966084313,-460.67098966084313,-460.67098966084313
2018-08-06,-461.14727095778767,-461.14727095778767,-461.14727095778767,-461.14727095778767,-461.14727095778767
2018-08-07,-461.38280195554876,-461.38280195554876,-461.38280195554876,-461.38280195554876,-461.38280195554876
2018-08-08,-461.08643240712547,-461.08643240712547,-461.08643240712547,-461.08643240712547,-461.08643240712547
2018-08-09,-461.3174212016995,-461.3174212016995,-461.3174212016995,-461.3174212016995,-461.3174212016995
2018-08-10,-461.7295068220406,-461.7295068220406,-461.7295068220406,-461.7295068220406,-461.7295068220406
2018-08-13,-462.48853041320126,-462.48853041320126,-462.48853041320126,-462.48853041320126,-462.48853041320126
2018-08-14,-462.5200011881806,-462.5200011881806,-462.5200011881806,-462.5200011881806,-462.5200011881806
2018-08-15,-462.1151487399013,-462.1151487399013,-462.1151487399013,-462.1151487399013,-462.1151487399013
2018-08-16,-462.66770229157567,-462.66770229157567,-462.66770229157567,-462.66770229157567,-462.66770229157567
2018-08-17,-462.4897901523998,-462.4897901523998,-462.4897901523998,-462.4897901523998,-462.4897901523998
2018-08-20,-462.55492309906595,-462.55492309906595,-462.55492309906595,-462.55492309906595,-462.55492309906595
2018-08-21,-463.13975566457657,-463.13975566457657,-463.13975566457657,-463.13975566457657,-463.13975566457657
2018-08-22,-463.07667532023413,-463.07667532023413,-463.07667532023413,-463.07667532023413,-463.07667532023413
2018-08-23,-463.2380410298988,-463.2380410298988,-463.2380410298988,-463.2380410298988,-463.2380410298988
2018-08-24,-463.1369870036849,-463.1369870036849,-463.1369870036849,-463.1369870036849,-463.1369870036849
2018-08-27,-463.1822837720124,-463.1822837720124,-463.1822837720124,-463.1822837720124,-463.1822837720124
2018-08-28,-462.9051596833844,-462.9051596833844,-462.9051596833844,-462.9051596833844,-462.9051596833844
2018-08-29,-462.6037941534046,-462.6037941534046,-462.6037941534046,-462.6037941534046,-462.6037941534046
2018-08-30,-462.4801225090553,-462.4801225090553,-462.4801225090553,-462.4801225090553,-462.4801225090553
2018-08-31,-462.93311835094903,-462.93311835094903,-462.93311835094903,-462.93311835094903,-462.93311835094903
2018-09-04,-463.1129301215299,-463.1129301215299,-463.1129301215299,-463.1129301215299,-463.1129301215299
2018-09-05,-462.8932987228269,-462.8932987228269,-462.8932987228269,-462.8932987228269,-462.8932987228269
2018-09-06,-462.9975963276657,-462.9975963276657,-462.9975963276657,-462.9975963276657,-462.9975963276657
2018-09-07,-463.35119410478234,-463.35119410478234,-463.35119410478234,-463.35119410478234,-463.35119410478234
2018-09-10,-462.36322685525556,-462.36322685525556,-462.36322685525556,-462.36322685525556,-462.36322685525556
2018-09-11,-462.43145965709687,-462.43145965709687,-462.43145965709687,-462.43145965709687,-462.43145965709687
2018-09-12,-461.93877799940446,-461.93877799940446,-461.93877799940446,-461.93877799940446,-461.93877799940446
2018-09-13,-462.07178262047137,-462.07178262047137,-462.07178262047137,-462.07178262047137,-462.07178262047137
2018-09-14,-462.00600272749216,-462.00600272749216,-462.00600272749216,-462.00600272749216,-462.00600272749216
2018-09-17,-461.7367211475216,-461.7367211475216,-461.7367211475216,-461.7367211475216,-461.7367211475216
2018-09-18,-462.0290763873685,-462.0290763873685,-462.0290763873685,-462.0290763873685,-462.0290763873685
2018-09-19,-461.5770645691315,-461.5770645691315,-461.5770645691315,-461.5770645691315,-461.5770645691315
2018-09-20,-461.5877950236278,-461.5877950236278,-461.5877950236278,-461.5877950236278,-461.5877950236278
2018-09-21,-461.3997255388705,-461.3997255388705,-461.3997255388705,-461.3997255388705,-461.3997255388705
2018-09-24,-461.53015910408544,-461.53015910408544,-461.53015910408544,-461.53015910408544,-461.53015910408544
2018-09-25,-461.4716739032428,-461.4716739032428,-461.4716739032428,-461.4716739032428,-461.4716739032428
2018-09-26,-461.2661122548948,-461.2661122548948,-461.2661122548948,-461.2661122548948,-461.2661122548948
2018-09-27,-461.67985050941604,-461.67985050941604,-461.67985050941604,-461.67985050941604,-461.67985050941604
2018-09-28,-461.67146692460545,-461.67146692460545,-461.67146692460545,-461.67146692460545,-461.67146692460545
2018-10-01,-461.7617595051053,-461.7617595051053,-461.7617595051053,-461.7617595051053,-461.7617595051053
2018-10-02,-461.786229058985,-461.786229058985,-461.786229058985,-461.786229058985,-461.786229058985
2018-10-03,-461.93671435758813,-461.93671435758813,-461.93671435758813,-461.93671435758813,-461.93671435758813
2018-10-04,-461.039078716368,-461.039078716368,-461.039078716368,-461.039078716368,-461.039078716368
2018-10-05,-461.04762151832017,-461.04762151832017,-461.04762151832017,-461.04762151832017,-461.04762151832017
2018-10-09,-460.8052808918094,-460.8052808918094,-460.8052808918094,-460.8052808918094,-460.8052808918094
2018-10-10,-460.9253460918894,-460.9253460918894,-460.9253460918894,-460.9253460918894,-460.9253460918894
2018-10-11,-461.5587244505253,-461.5587244505253,-461.5587244505253,-461.5587244505253,-461.5587244505253
2018-10-12,-461.53341636751526,-461.53341636751526,-461.53341636751526,-461.53341636751526,-461.53341636751526
2018-10-15,-461.53703871953417,-461.53703871953417,-461.53703871953417,-461.53703871953417,-461.53703871953417
2018-10-16,-461.5334173843178,-461.5334173843178,-461.5334173843178,-461.5334173843178,-461.5334173843178
2018-10-17,-461.4103400783471,-461.4103400783471,-461.4103400783471,-461.4103400783471,-461.4103400783471
2018-10-18,-461.0718814816304,-461.0718814816304,-461.0718814816304,-461.0718814816304,-461.0718814816304
2018-10-19,-461.1532521774351,-461.1532521774351,-461.1532521774351,-461.1532521774351,-461.1532521774351
2018-10-22,-461.0398261550056,-461.0398261550056,-461.0398261550056,-461.0398261550056,-461.0398261550056
2018-10-23,-461.2388551138994,-461.2388551138994,-461.2388551138994,-461.2388551138994,-461.2388551138994
2018-10-24,-461.6162903459309,-461.6162903459309,-461.6162903459309,-461.6162903459309,-461.6162903459309
2018-10-25,-462.3901844416631,-462.3901844416631,-462.3901844416631,-462.3901844416631,-462.3901844416631
2018-10-26,-462.20441297205787,-462.20441297205787,-462.20441297205787,-462.20441297205787,-462.20441297205787
2018-10-29,-462.8067179615225,-462.8067179615225,-462.8067179615225,-462.8067179615225,-462.8067179615225
2018-10-30,-462.71564057790044,-462.71564057790044,-462.71564057790044,-462.71564057790044,-462.71564057790044
2018-10-31,-462.4041177960486,-462.4041177960486,-462.4041177960486,-462.4041177960486,-462.4041177960486
2018-11-01,-462.2138296596613,-462.2138296596613,-462.2138296596613,-462.2138296596613,-462.2138296596613
2018-11-02,-462.4271509949801,-462.4271509949801,-462.4271509949801,-462.4271509949801,-462.4271509949801
2018-11-05,-461.7067155964317,-461.7067155964317,-461.7067155964317,-461.7067155964317,-461.7067155964317
2018-11-06,-461.9227547312878,-461.9227547312878,-461.9227547312878,-461.9227547312878,-461.9227547312878
2018-11-07,-461.70690139498583,-461.70690139498583,-461.70690139498583,-461.70690139498583,-461.70690139498583
2018-11-08,-461.54704215674843,-461.54704215674843,-461.54704215674843,-461.54704215674843,-461.54704215674843
2018-11-09,-461.5006430487109,-461.5006430487109,-461.5006430487109,-461.5006430487109,-461.5006430487109
2018-11-13,-462.02112099615687,-462.02112099615687,-462.02112099615687,-462.02112099615687,-462.02112099615687
2018-11-14,-462.7115212722382,-462.7115212722382,-462.7115212722382,-462.7115212722382,-462.7115212722382
2018-11-15,-463.0164295620857,-463.0164295620857,-463.0164295620857,-463.0164295620857,-463.0164295620857
2018-11-16,-463.20089638080185,-463.20089638080185,-463.20089638080185,-463.20089638080185,-463.20089638080185
2018-11-19,-463.99686569885625,-463.99686569885625,-463.99686569885625,-463.99686569885625,-463.99686569885625
2018-11-20,-464.2545555850712,-464.2545555850712,-464.2545555850712,-464.2545555850712,-464.2545555850712
2018-11-21,-464.06628576658807,-464.06628576658807,-464.06628576658807,-464.06628576658807,-464.06628576658807
2018-11-23,-464.00231566492016,-464.00231566492016,-464.00231566492016,-464.00231566492016,-464.00231566492016
2018-11-26,-464.26805185659214,-464.26805185659214,-464.26805185659214,-464.26805185659214,-464.26805185659214
2018-11-27,-464.2112413142424,-464.2112413142424,-464.2112413142424,-464.2112413142424,-464.2112413142424
2018-11-28,-464.26037912473714,-464.26037912473714,-464.26037912473714,-464.26037912473714,-464.26037912473714
