,eff:2018-12-19|mat:5y|roll:None|coup:outright0.0275
2019-03-06,-619.8517807604221
2019-03-07,1092.2233231346909
2019-03-08,2105.277262048199
2019-03-11,494.8741113025899
2019-03-12,-583.8935449710261
2019-03-13,1875.9285140430147
2019-03-14,-925.2980797685741
2019-03-15,64.48198403535935
2019-03-18,1367.4330240619747
2019-03-19,-495.5444378028478
2019-03-20,6693.098930628083
2019-03-21,3865.871208535391
2019-03-22,-3.0028507834649645
2019-03-25,4847.818766564189
2019-03-26,3987.2886566214
2019-03-27,-1859.9733390282054
2019-03-28,1948.2082850885054
2019-03-29,-2578.628720874971
2019-04-01,-1419.8113615963957
2019-04-02,-3888.491236717542
2019-04-03,1703.7172670848086
2019-04-04,-1472.2391581814009
2019-04-05,217.0743597666151
2019-04-08,613.0641508699337
2019-04-09,-941.8218794345157
2019-04-10,1131.3936630430544
2019-04-11,1767.3989174856106
2019-04-12,-1728.9794666454109
2019-04-15,-3074.964560463777
2019-04-16,80.1995451245748
2019-04-17,-1385.6486432654492
2019-04-18,26.535669394157594
2019-04-19,1416.1711465099797
2019-04-22,-138.43311736277246
2019-04-23,-301.12847856672306
2019-04-24,1270.4539691335522
2019-04-25,2049.394394264935
2019-04-26,-1011.0158178770798
2019-04-29,1928.1122648092423
2019-04-30,-878.1384126452322
2019-05-01,961.381462919162
2019-05-02,-1514.843919011837
2019-05-03,-1743.9689802019566
2019-05-06,860.6854731900094
2019-05-07,2707.14554083407
2019-05-08,490.5288372744544
2019-05-09,-959.058583292106
2019-05-10,1525.384187225005
2019-05-13,-776.5864451370726
2019-05-14,4037.842433099053
2019-05-15,78.39508759249293
2019-05-16,1997.507260172497
2019-05-17,-907.7234629996092
2019-05-20,-52.87138562780456
2019-05-21,-1202.9516251101595
2019-05-22,-922.3119394475943
2019-05-23,1841.1592972615326
2019-05-24,3000.8895081839437
2019-05-28,126.20027214067522
2019-05-29,2351.5592249359615
2019-05-30,-184.3576650412142
2019-05-31,2000.6776803446992
2019-06-03,4876.548233217967
2019-06-04,3864.7804998278443
2019-06-05,-3098.729975543174
2019-06-06,566.7737251824583
2019-06-07,-1057.269769614737
2019-06-10,965.6845272239734
2019-06-11,-2353.643324654113
2019-06-12,389.4641341878596
2019-06-13,2332.196027370781
2019-06-14,2272.454055001668
2019-06-17,606.2187142887851
2019-06-18,-1843.8057029153279
2019-06-19,992.6870966375427
2019-06-20,-2929.1587218601635
2019-06-21,-1534.1642526122596
2019-06-24,73.57350283274718
2019-06-25,1930.3025529747829
2019-06-26,1110.4246953425609
2019-06-27,-3117.271287997355
2019-06-28,652.7629010827804
2019-07-01,-670.5284190271195
2019-07-02,-1215.6824710784276
2019-07-03,2189.699681006299
2019-07-05,556.1577467828029
2019-07-08,-4283.35763688368
2019-07-09,-495.6909466548241
2019-07-10,-917.2688426688692
2019-07-11,1624.7703746931948
2019-07-12,-2753.215858757074
2019-07-15,917.6230603444128
2019-07-16,1424.9292945242923
2019-07-17,-1010.6418354877096
2019-07-18,2264.2938573277206
2019-07-19,2057.4054452922283
2019-07-22,-2333.112231893465
2019-07-23,428.28318631113507
2019-07-24,-1218.5363343975623
2019-07-25,1155.904003375137
2019-07-26,-1657.6968970975868
2019-07-29,-10.21262872639636
2019-07-30,305.9964757482376
2019-07-31,263.73719495937985
2019-08-01,-47.255497628924786
2019-08-02,6273.334895025953
2019-08-05,1248.5244851219904
2019-08-06,7726.853655373561
2019-08-07,-691.6172536339218
2019-08-08,-378.52426178351743
2019-08-09,-239.42240268330352
2019-08-12,-1741.7539015314105
2019-08-13,3389.609912894899
2019-08-14,-4291.948893617693
2019-08-15,4091.5674013007883
2019-08-16,2720.6359674051855
2019-08-19,-86.2880447839052
2019-08-20,-2527.441338358716
2019-08-21,1678.1564742121918
2019-08-22,-1637.006799819559
2019-08-23,-1660.2539239678663
2019-08-26,3760.962171874249
2019-08-27,-302.9864967053509
2019-08-28,2074.117106816775
2019-08-29,503.31478962209076
2019-08-30,-1129.8950041687349
2019-09-03,528.4193701852055
2019-09-04,2596.4480946448166
2019-09-05,421.86536237431574
2019-09-06,-4385.823999274908
2019-09-09,-514.2970160882105
2019-09-10,-3060.990250045572
2019-09-11,-3814.495625209951
2019-09-12,128.60291529523965
2019-09-13,-1887.4551901553787
2019-09-16,-4732.528664167054
2019-09-17,2358.0834603582625
2019-09-18,1012.5669694074459
2019-09-19,39.95924527700117
2019-09-20,6686.182904858259
2019-09-23,1643.6293621284349
2019-09-24,-41.09453345362999
2019-09-25,3484.9537139664462
2019-09-26,-3309.89170625485
2019-09-27,925.8588671697144
2019-09-30,81.52449817792512
2019-10-01,419.3207184428684
2019-10-02,2110.4406370322904
2019-10-03,2176.6087674781447
2019-10-04,3417.7309805656987
2019-10-07,-938.8343656927391
2019-10-08,-1728.5080605325275
2019-10-09,2059.8685468478507
2019-10-10,-2420.2928855779974
2019-10-11,-3450.4172540308937
2019-10-15,-3275.048433706703
2019-10-16,-1807.1552395496765
2019-10-17,1692.695001944303
2019-10-18,-708.1591910808856
2019-10-21,410.3830801084405
2019-10-22,-1601.854170862738
2019-10-23,1395.4493830665015
2019-10-24,-248.0230696169092
2019-10-25,331.59686886890995
2019-10-28,-1281.0350841815089
2019-10-29,-1487.8457548149163
2019-10-30,93.28511297160003
