,eff:2018-12-19|mat:5y|roll:None|coup:outright0.0275
2018-11-28,-468.1822521445328
2018-11-29,-468.5522813061557
2018-11-30,-468.6902206076194
2018-12-03,-469.01918366287083
2018-12-04,-468.96359859914
2018-12-05,-469.4462286130175
2018-12-06,-469.3560794139813
2018-12-07,-470.10397014804505
2018-12-10,-471.0173263546724
2018-12-11,-471.15438620287534
2018-12-12,-470.72446023597263
2018-12-13,-470.27257690189845
2018-12-14,-470.4610919964462
2018-12-17,-470.80020541738224
2018-12-18,-471.35254972279836
2018-12-19,-472.0231802296158
2018-12-20,-472.222028201008
2018-12-21,-471.65079186537906
2018-12-24,-472.08126658537367
2018-12-26,-473.0383557274831
2018-12-27,-472.51872754690834
2018-12-28,-472.97391754686436
2018-12-31,-473.5798126592709
2019-01-02,-473.79925191005657
2019-01-03,-474.3840227779664
2019-01-04,-475.9575795546284
2019-01-07,-474.35893352260626
2019-01-08,-473.9203029785556
2019-01-09,-473.3562639614481
2019-01-10,-473.7299565574044
2019-01-11,-473.52698712539495
2019-01-14,-473.88865272570695
2019-01-15,-474.0217600767821
2019-01-16,-473.9799487548923
2019-01-17,-473.97827877111246
2019-01-18,-473.6561132473071
2019-01-22,-473.0992657703126
2019-01-23,-473.79033155583704
2019-01-24,-473.8491784877074
2019-01-25,-474.11820540742593
2019-01-28,-473.5766918712071
2019-01-29,-473.8705811394892
2019-01-30,-474.17689005588323
2019-01-31,-474.78819144093336
2019-02-01,-475.38163565078685
2019-02-04,-474.80124139217554
2019-02-05,-474.55089330673144
2019-02-06,-474.82507511082724
2019-02-07,-474.91478223320735
2019-02-08,-475.31756856252923
2019-02-11,-475.5098091140759
2019-02-12,-475.42285741409546
2019-02-13,-475.18356488521545
2019-02-14,-474.8906674461533
2019-02-15,-475.3753348085672
2019-02-19,-475.20613648379094
2019-02-20,-475.65926402979926
2019-02-21,-475.6137624073284
2019-02-22,-475.33106812472965
2019-02-25,-475.7635417525016
2019-02-26,-475.90632190429835
2019-02-27,-476.1746777319187
2019-02-28,-475.8620306286879
2019-03-01,-475.551606636789
2019-03-04,-475.11573995412925
2019-03-05,-475.5111040061971
2019-03-06,-475.3773055500021
2019-03-07,-475.6406609445536
2019-03-08,-476.16574200949987
2019-03-11,-476.2944550897712
2019-03-12,-476.2801209391137
2019-03-13,-476.7372037102026
2019-03-14,-476.59965763363635
2019-03-15,-476.69231100582203
2019-03-18,-477.04557081381586
2019-03-19,-477.0372989428075
2019-03-20,-464.3908802155497
2019-03-21,-465.26218484284334
2019-03-22,-465.21455146023175
2019-03-25,-466.355485648593
2019-03-26,-467.3398748996083
2019-03-27,-466.9580541490327
2019-03-28,-467.4752089749244
2019-03-29,-466.98508649882103
2019-04-01,-466.69759271876796
2019-04-02,-465.9776532053474
2019-04-03,-466.3833474027929
2019-04-04,-466.05150953274574
2019-04-05,-466.0544439497856
2019-04-08,-466.13140434017646
2019-04-09,-465.98226907149024
2019-04-10,-466.25234905978175
2019-04-11,-466.59143987463904
2019-04-12,-466.214555586037
2019-04-15,-465.6279948781434
2019-04-16,-465.73855771761873
2019-04-17,-465.5366788680058
2019-04-18,-465.5891961715031
2019-04-19,-465.8868802647095
2019-04-22,-465.91095006423194
2019-04-23,-465.99255237250793
2019-04-24,-466.29244406585735
2019-04-25,-466.788476904538
2019-04-26,-466.60234978640483
2019-04-29,-467.13404592592883
2019-04-30,-467.0400597096758
2019-05-01,-467.2988063777864
2019-05-02,-466.9179668371569
2019-05-03,-466.5593206433237
2019-05-06,-466.7057964607219
2019-05-07,-467.36915566577045
2019-05-08,-467.52241758416386
2019-05-09,-467.3505230119541
2019-05-10,-467.71307843052693
2019-05-13,-467.61174326206105
2019-05-14,-468.69181705451047
2019-05-15,-468.7003626523481
2019-05-16,-469.1515537846577
2019-05-17,-468.93858329971624
2019-05-20,-468.9122771813177
2019-05-21,-468.71603146883433
2019-05-22,-468.4626803589457
2019-05-23,-468.8628856332915
2019-05-24,-469.6143990990255
2019-05-28,-469.6523306808017
2019-05-29,-470.2337705247294
2019-05-30,-470.219320585444
2019-05-31,-470.7518651845579
2019-06-03,-472.0392566080526
2019-06-04,-473.1898649240293
2019-06-05,-472.57676633523727
2019-06-06,-472.76280467106386
2019-06-07,-472.5216294531482
2019-06-10,-472.81257047413874
2019-06-11,-472.374180306608
2019-06-12,-472.41695127360106
2019-06-13,-472.9945284723273
2019-06-14,-473.56262779894814
2019-06-17,-473.63921933384995
2019-06-18,-473.2786410812791
2019-06-19,-473.407634744085
2019-06-20,-436.84835734994107
2019-06-21,-436.4473427595743
2019-06-24,-436.5897942034302
2019-06-25,-437.1131566615249
2019-06-26,-437.22807194191074
2019-06-27,-436.56004841227775
2019-06-28,-436.7622235511778
2019-07-01,-436.6493613970538
2019-07-02,-436.36518980138896
2019-07-03,-436.8541848446433
2019-07-05,-436.9745195708998
2019-07-08,-435.962875278736
2019-07-09,-435.93908307992365
2019-07-10,-435.77693144709036
2019-07-11,-436.3216862196424
2019-07-12,-435.79502446392144
2019-07-15,-436.1024157973518
2019-07-16,-436.4747073951704
2019-07-17,-436.33097094295124
2019-07-18,-436.9217803836607
2019-07-19,-437.65950990701185
2019-07-22,-436.96660470445977
2019-07-23,-437.2246444301121
2019-07-24,-436.9138126078776
2019-07-25,-437.1788183519192
2019-07-26,-436.87913204668587
2019-07-29,-436.9296588470288
2019-07-30,-437.0642949334423
2019-07-31,-437.0209215159797
2019-08-01,-436.80630493031884
2019-08-02,-438.31748702332334
2019-08-05,-438.66921449278925
2019-08-06,-440.4755800640161
2019-08-07,-440.21845821445345
2019-08-08,-440.1948772157355
2019-08-09,-440.07822040672835
2019-08-12,-439.7635775449699
2019-08-13,-440.5924476931383
2019-08-14,-439.62403256873813
2019-08-15,-440.5403018144401
2019-08-16,-441.21720592787585
2019-08-19,-441.2513802233352
2019-08-20,-440.76287106049557
2019-08-21,-441.14338356257883
2019-08-22,-440.7135735199346
2019-08-23,-440.3108991144096
2019-08-26,-441.18688618387097
2019-08-27,-441.21494295069806
2019-08-28,-441.53535615789264
2019-08-29,-441.66922965477335
2019-08-30,-441.4881107723082
2019-09-03,-441.6135102265857
2019-09-04,-442.3926182708674
2019-09-05,-442.6188027924368
2019-09-06,-441.6906166716012
2019-09-09,-441.55348085742344
2019-09-10,-441.0650579217698
2019-09-11,-440.25563245255137
2019-09-12,-440.3192366045472
2019-09-13,-439.8870409809831
2019-09-16,-439.00848885319215
2019-09-17,-439.67482086649443
2019-09-18,-439.72669956777213
2019-09-19,-439.67850826393067
2019-09-20,-427.06886665637677
2019-09-23,-427.30034815834193
2019-09-24,-427.4266497156279
2019-09-25,-428.2229651242803
2019-09-26,-427.5114524636189
2019-09-27,-427.6015031689944
2019-09-30,-427.6829659753994
2019-10-01,-427.83879668662166
2019-10-02,-428.455138886977
2019-10-03,-428.9850627319744
2019-10-04,-429.79073827708345
2019-10-07,-429.5365221179475
2019-10-08,-429.2194079992428
2019-10-09,-429.69923344582367
2019-10-10,-429.1992051340901
2019-10-11,-428.5225393458617
2019-10-15,-427.7978586094949
2019-10-16,-427.52773075123906
2019-10-17,-427.92822127841856
2019-10-18,-427.7913139897639
2019-10-21,-427.9711931782799
2019-10-22,-427.73385499651124
2019-10-23,-428.08784566816155
2019-10-24,-428.07824657322124
2019-10-25,-428.1590996195622
2019-10-28,-427.871818788887
2019-10-29,-427.6780811216737
