,eff:2019-09-18|mat:5y|roll:None|coup:outright0.03,eff:2019-09-18|mat:5y|roll:1w|coup:outright0.03,eff:2019-09-18|mat:5y|roll:None|coup:spread0.0,eff:2019-09-18|mat:5y|roll:1w|coup:spread0.0,eff:2d|mat:5y|roll:None|coup:outright0.03,eff:2d|mat:5y|roll:1w|coup:outright0.03,eff:2d|mat:5y|roll:None|coup:spread0.0,eff:2d|mat:5y|roll:1w|coup:spread0.0,eff:5m|mat:5y|roll:None|coup:outright0.03,eff:5m|mat:5y|roll:1w|coup:outright0.03,eff:5m|mat:5y|roll:None|coup:spread0.0,eff:5m|mat:5y|roll:1w|coup:spread0.0,eff:2019-09-18|mat:6y|roll:None|coup:outright0.03,eff:2019-09-18|mat:6y|roll:1w|coup:outright0.03,eff:2019-09-18|mat:6y|roll:None|coup:spread0.0,eff:2019-09-18|mat:6y|roll:1w|coup:spread0.0,eff:2d|mat:6y|roll:None|coup:outright0.03,eff:2d|mat:6y|roll:1w|coup:outright0.03,eff:2d|mat:6y|roll:None|coup:spread0.0,eff:2d|mat:6y|roll:1w|coup:spread0.0,eff:5m|mat:6y|roll:None|coup:outright0.03,eff:5m|mat:6y|roll:1w|coup:outright0.03,eff:5m|mat:6y|roll:None|coup:spread0.0,eff:5m|mat:6y|roll:1w|coup:spread0.0,eff:2019-09-18|mat:20y|roll:None|coup:outright0.03,eff:2019-09-18|mat:20y|roll:1w|coup:outright0.03,eff:2019-09-18|mat:20y|roll:None|coup:spread0.0,eff:2019-09-18|mat:20y|roll:1w|coup:spread0.0,eff:2d|mat:20y|roll:None|coup:outright0.03,eff:2d|mat:20y|roll:1w|coup:outright0.03,eff:2d|mat:20y|roll:None|coup:spread0.0,eff:2d|mat:20y|roll:1w|coup:spread0.0,eff:5m|mat:20y|roll:None|coup:outright0.03,eff:5m|mat:20y|roll:1w|coup:outright0.03,eff:5m|mat:20y|roll:None|coup:spread0.0,eff:5m|mat:20y|roll:1w|coup:spread0.0
2018-12-14,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2023-12-13,2023-12-06,2023-12-13,2024-05-06,2024-05-13,2024-05-06,2024-05-13,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2024-12-13,2024-12-06,2024-12-13,2025-05-06,2025-05-13,2025-05-06,2025-05-13,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2038-12-13,2038-12-06,2038-12-13,2039-05-06,2039-05-13,2039-05-06,2039-05-13
2018-12-17,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2023-12-20,2023-12-06,2023-12-20,2024-05-06,2024-05-20,2024-05-06,2024-05-20,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2024-12-20,2024-12-06,2024-12-20,2025-05-06,2025-05-20,2025-05-06,2025-05-20,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2038-12-20,2038-12-06,2038-12-20,2039-05-06,2039-05-20,2039-05-06,2039-05-20
2018-12-18,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2023-12-20,2023-12-06,2023-12-20,2024-05-06,2024-05-20,2024-05-06,2024-05-20,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2024-12-20,2024-12-06,2024-12-20,2025-05-06,2025-05-20,2025-05-06,2025-05-20,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2038-12-20,2038-12-06,2038-12-20,2039-05-06,2039-05-20,2039-05-06,2039-05-20
2018-12-19,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2023-12-20,2023-12-06,2023-12-20,2024-05-06,2024-05-20,2024-05-06,2024-05-20,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2024-12-20,2024-12-06,2024-12-20,2025-05-06,2025-05-20,2025-05-06,2025-05-20,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2038-12-20,2038-12-06,2038-12-20,2039-05-06,2039-05-20,2039-05-06,2039-05-20
2018-12-20,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2023-12-20,2023-12-06,2023-12-20,2024-05-06,2024-05-20,2024-05-06,2024-05-20,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2024-12-20,2024-12-06,2024-12-20,2025-05-06,2025-05-20,2025-05-06,2025-05-20,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2038-12-20,2038-12-06,2038-12-20,2039-05-06,2039-05-20,2039-05-06,2039-05-20
2018-12-21,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2023-12-20,2023-12-06,2023-12-20,2024-05-06,2024-05-20,2024-05-06,2024-05-20,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2024-12-20,2024-12-06,2024-12-20,2025-05-06,2025-05-20,2025-05-06,2025-05-20,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2038-12-20,2038-12-06,2038-12-20,2039-05-06,2039-05-20,2039-05-06,2039-05-20
2018-12-24,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2023-12-29,2023-12-06,2023-12-29,2024-05-06,2024-05-27,2024-05-06,2024-05-27,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2024-12-31,2024-12-06,2024-12-31,2025-05-06,2025-05-27,2025-05-06,2025-05-27,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2038-12-31,2038-12-06,2038-12-31,2039-05-06,2039-05-27,2039-05-06,2039-05-27
2018-12-27,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2023-12-29,2023-12-06,2023-12-29,2024-05-06,2024-05-27,2024-05-06,2024-05-27,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2024-12-31,2024-12-06,2024-12-31,2025-05-06,2025-05-27,2025-05-06,2025-05-27,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2038-12-31,2038-12-06,2038-12-31,2039-05-06,2039-05-27,2039-05-06,2039-05-27
2018-12-28,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2023-12-29,2023-12-06,2023-12-29,2024-05-06,2024-05-27,2024-05-06,2024-05-27,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2024-12-31,2024-12-06,2024-12-31,2025-05-06,2025-05-27,2025-05-06,2025-05-27,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2038-12-31,2038-12-06,2038-12-31,2039-05-06,2039-05-27,2039-05-06,2039-05-27
2018-12-31,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-04,2023-12-06,2024-01-04,2024-05-06,2024-06-03,2024-05-06,2024-06-03,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-06,2024-12-06,2025-01-06,2025-05-06,2025-06-03,2025-05-06,2025-06-03,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-04,2038-12-06,2039-01-04,2039-05-06,2039-06-03,2039-05-06,2039-06-03
2019-01-02,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-04,2023-12-06,2024-01-04,2024-05-06,2024-06-03,2024-05-06,2024-06-03,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-06,2024-12-06,2025-01-06,2025-05-06,2025-06-03,2025-05-06,2025-06-03,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-04,2038-12-06,2039-01-04,2039-05-06,2039-06-03,2039-05-06,2039-06-03
2019-01-03,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-04,2023-12-06,2024-01-04,2024-05-06,2024-06-03,2024-05-06,2024-06-03,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-06,2024-12-06,2025-01-06,2025-05-06,2025-06-03,2025-05-06,2025-06-03,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-04,2038-12-06,2039-01-04,2039-05-06,2039-06-03,2039-05-06,2039-06-03
2019-01-04,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-04,2023-12-06,2024-01-04,2024-05-06,2024-06-03,2024-05-06,2024-06-03,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-06,2024-12-06,2025-01-06,2025-05-06,2025-06-03,2025-05-06,2025-06-03,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-04,2038-12-06,2039-01-04,2039-05-06,2039-06-03,2039-05-06,2039-06-03
2019-01-07,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-10,2023-12-06,2024-01-10,2024-05-06,2024-06-10,2024-05-06,2024-06-10,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-10,2024-12-06,2025-01-10,2025-05-06,2025-06-10,2025-05-06,2025-06-10,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-10,2038-12-06,2039-01-10,2039-05-06,2039-06-10,2039-05-06,2039-06-10
2019-01-08,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-10,2023-12-06,2024-01-10,2024-05-06,2024-06-10,2024-05-06,2024-06-10,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-10,2024-12-06,2025-01-10,2025-05-06,2025-06-10,2025-05-06,2025-06-10,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-10,2038-12-06,2039-01-10,2039-05-06,2039-06-10,2039-05-06,2039-06-10
2019-01-09,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-10,2023-12-06,2024-01-10,2024-05-06,2024-06-10,2024-05-06,2024-06-10,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-10,2024-12-06,2025-01-10,2025-05-06,2025-06-10,2025-05-06,2025-06-10,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-10,2038-12-06,2039-01-10,2039-05-06,2039-06-10,2039-05-06,2039-06-10
2019-01-10,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-10,2023-12-06,2024-01-10,2024-05-06,2024-06-10,2024-05-06,2024-06-10,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-10,2024-12-06,2025-01-10,2025-05-06,2025-06-10,2025-05-06,2025-06-10,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-10,2038-12-06,2039-01-10,2039-05-06,2039-06-10,2039-05-06,2039-06-10
2019-01-11,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-10,2023-12-06,2024-01-10,2024-05-06,2024-06-10,2024-05-06,2024-06-10,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-10,2024-12-06,2025-01-10,2025-05-06,2025-06-10,2025-05-06,2025-06-10,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-10,2038-12-06,2039-01-10,2039-05-06,2039-06-10,2039-05-06,2039-06-10
2019-01-14,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-17,2023-12-06,2024-01-17,2024-05-06,2024-06-17,2024-05-06,2024-06-17,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-17,2024-12-06,2025-01-17,2025-05-06,2025-06-17,2025-05-06,2025-06-17,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-17,2038-12-06,2039-01-17,2039-05-06,2039-06-17,2039-05-06,2039-06-17
2019-01-15,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-17,2023-12-06,2024-01-17,2024-05-06,2024-06-17,2024-05-06,2024-06-17,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-17,2024-12-06,2025-01-17,2025-05-06,2025-06-17,2025-05-06,2025-06-17,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-17,2038-12-06,2039-01-17,2039-05-06,2039-06-17,2039-05-06,2039-06-17
2019-01-16,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-17,2023-12-06,2024-01-17,2024-05-06,2024-06-17,2024-05-06,2024-06-17,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-17,2024-12-06,2025-01-17,2025-05-06,2025-06-17,2025-05-06,2025-06-17,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-17,2038-12-06,2039-01-17,2039-05-06,2039-06-17,2039-05-06,2039-06-17
2019-01-17,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-17,2023-12-06,2024-01-17,2024-05-06,2024-06-17,2024-05-06,2024-06-17,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-17,2024-12-06,2025-01-17,2025-05-06,2025-06-17,2025-05-06,2025-06-17,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-17,2038-12-06,2039-01-17,2039-05-06,2039-06-17,2039-05-06,2039-06-17
2019-01-18,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-17,2023-12-06,2024-01-17,2024-05-06,2024-06-17,2024-05-06,2024-06-17,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-17,2024-12-06,2025-01-17,2025-05-06,2025-06-17,2025-05-06,2025-06-17,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-17,2038-12-06,2039-01-17,2039-05-06,2039-06-17,2039-05-06,2039-06-17
2019-01-21,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-24,2023-12-06,2024-01-24,2024-05-06,2024-06-24,2024-05-06,2024-06-24,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-24,2024-12-06,2025-01-24,2025-05-06,2025-06-24,2025-05-06,2025-06-24,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-24,2038-12-06,2039-01-24,2039-05-06,2039-06-24,2039-05-06,2039-06-24
2019-01-22,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-24,2023-12-06,2024-01-24,2024-05-06,2024-06-24,2024-05-06,2024-06-24,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-24,2024-12-06,2025-01-24,2025-05-06,2025-06-24,2025-05-06,2025-06-24,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-24,2038-12-06,2039-01-24,2039-05-06,2039-06-24,2039-05-06,2039-06-24
2019-01-23,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-24,2023-12-06,2024-01-24,2024-05-06,2024-06-24,2024-05-06,2024-06-24,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-24,2024-12-06,2025-01-24,2025-05-06,2025-06-24,2025-05-06,2025-06-24,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-24,2038-12-06,2039-01-24,2039-05-06,2039-06-24,2039-05-06,2039-06-24
2019-01-24,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-24,2023-12-06,2024-01-24,2024-05-06,2024-06-24,2024-05-06,2024-06-24,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-24,2024-12-06,2025-01-24,2025-05-06,2025-06-24,2025-05-06,2025-06-24,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-24,2038-12-06,2039-01-24,2039-05-06,2039-06-24,2039-05-06,2039-06-24
2019-01-25,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-24,2023-12-06,2024-01-24,2024-05-06,2024-06-24,2024-05-06,2024-06-24,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-24,2024-12-06,2025-01-24,2025-05-06,2025-06-24,2025-05-06,2025-06-24,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-24,2038-12-06,2039-01-24,2039-05-06,2039-06-24,2039-05-06,2039-06-24
2019-01-28,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-31,2023-12-06,2024-01-31,2024-05-06,2024-06-28,2024-05-06,2024-06-28,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-31,2024-12-06,2025-01-31,2025-05-06,2025-06-30,2025-05-06,2025-06-30,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-31,2038-12-06,2039-01-31,2039-05-06,2039-06-28,2039-05-06,2039-06-28
2019-01-29,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-31,2023-12-06,2024-01-31,2024-05-06,2024-06-28,2024-05-06,2024-06-28,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-31,2024-12-06,2025-01-31,2025-05-06,2025-06-30,2025-05-06,2025-06-30,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-31,2038-12-06,2039-01-31,2039-05-06,2039-06-28,2039-05-06,2039-06-28
2019-01-30,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-31,2023-12-06,2024-01-31,2024-05-06,2024-06-28,2024-05-06,2024-06-28,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-31,2024-12-06,2025-01-31,2025-05-06,2025-06-30,2025-05-06,2025-06-30,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-31,2038-12-06,2039-01-31,2039-05-06,2039-06-28,2039-05-06,2039-06-28
2019-01-31,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-31,2023-12-06,2024-01-31,2024-05-06,2024-06-28,2024-05-06,2024-06-28,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-31,2024-12-06,2025-01-31,2025-05-06,2025-06-30,2025-05-06,2025-06-30,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-31,2038-12-06,2039-01-31,2039-05-06,2039-06-28,2039-05-06,2039-06-28
2019-02-01,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-01-31,2023-12-06,2024-01-31,2024-05-06,2024-06-28,2024-05-06,2024-06-28,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-01-31,2024-12-06,2025-01-31,2025-05-06,2025-06-30,2025-05-06,2025-06-30,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-01-31,2038-12-06,2039-01-31,2039-05-06,2039-06-28,2039-05-06,2039-06-28
2019-02-04,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-02-07,2023-12-06,2024-02-07,2024-05-06,2024-07-05,2024-05-06,2024-07-05,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-02-07,2024-12-06,2025-02-07,2025-05-06,2025-07-07,2025-05-06,2025-07-07,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-02-07,2038-12-06,2039-02-07,2039-05-06,2039-07-05,2039-05-06,2039-07-05
2019-02-05,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-02-07,2023-12-06,2024-02-07,2024-05-06,2024-07-05,2024-05-06,2024-07-05,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-02-07,2024-12-06,2025-02-07,2025-05-06,2025-07-07,2025-05-06,2025-07-07,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-02-07,2038-12-06,2039-02-07,2039-05-06,2039-07-05,2039-05-06,2039-07-05
2019-02-06,2024-09-18,2024-09-18,2024-09-18,2024-09-18,2023-12-06,2024-02-07,2023-12-06,2024-02-07,2024-05-06,2024-07-05,2024-05-06,2024-07-05,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2024-12-06,2025-02-07,2024-12-06,2025-02-07,2025-05-06,2025-07-07,2025-05-06,2025-07-07,2039-09-19,2039-09-19,2039-09-19,2039-09-19,2038-12-06,2039-02-07,2038-12-06,2039-02-07,2039-05-06,2039-07-05,2039-05-06,2039-07-05
