,eff:2018-12-18|mat:5y|roll:None|coup:outright0.01,eff:2018-12-18|mat:5y|roll:None|coup:outright0.02,eff:2018-12-18|mat:5y|roll:None|coup:outright0.0275,eff:2018-12-18|mat:5y|roll:None|coup:outright0.04,eff:2018-12-18|mat:5y|roll:None|coup:outright0.05
2018-01-03,-3115.4099781902187,-3164.1169521582196,-3200.647182634202,-3261.5309000942216,-3310.237874062179
2018-01-04,71.98942664900096,66.83796269705635,62.97436473307607,56.535034793181694,51.38357084117888
2018-01-05,-1060.4271697494623,-1104.5675670700002,-1137.6728650603618,-1192.8483617110323,-1236.988759031563
2018-01-08,-1045.6601687210932,-1068.1210258263163,-1084.9666686552373,-1113.0427400367334,-1135.5035971420002
2018-01-09,240.97737018906628,261.90702213408076,277.6042610928125,303.76632602403697,324.69597796905146
2018-01-10,-2835.259761221794,-2898.9877595221333,-2946.783758247373,-3026.4437561227824,-3090.1717544230924
2018-01-11,176.33170258963946,189.58341864521208,199.52220568692428,216.08685075640096,229.33856681204634
2018-01-12,304.28262969545904,306.4610328630515,308.09483523870585,310.8178391981346,312.9962423656543
2018-01-16,-1017.6995086209936,-1053.2231464661018,-1079.8658748499001,-1124.2704221562599,-1159.7940600013244
2018-01-17,-469.47943630501686,-478.6657209207333,-485.5554343825206,-497.0382901521807,-506.22457476792624
2018-01-18,-2520.4941973221867,-2586.034348414323,-2635.1894617334474,-2717.114650598567,-2782.6548016907327
2018-01-19,-1456.894601413398,-1465.620769721194,-1472.1653959520045,-1483.0731063367857,-1491.7992746445525
2018-01-22,-2941.319564380363,-3010.8574139163975,-3063.0108010684344,-3149.9331129884813,-3219.470962524443
2018-01-23,512.2650472528912,516.5668754762592,519.7932466438069,525.1705319230241,529.472360146392
2018-01-24,2302.4240019991994,2367.527816925387,2416.3556781199586,2497.7354467776895,2562.839261703746
2018-01-25,-1333.0747492337105,-1367.0376605372003,-1392.5098440147558,-1434.9634831441072,-1468.9263944475242
2018-01-26,1073.2896697741962,1094.6069779111422,1110.5949590138334,1137.2415941849758,1158.5589023219363
2018-01-29,-2378.7857175976096,-2437.291871888694,-2481.171487607018,-2554.304180470848,-2612.810334761947
2018-01-30,-1295.7338462744374,-1309.1870562997065,-1319.2769638186,-1336.0934763501573,-1349.5466863753973
2018-01-31,-905.4582240429008,-929.5615176876745,-947.6389879212802,-977.7681049772946,-1001.8713986221119
2018-02-01,-190.70920485426905,-206.87025167130923,-218.991036784093,-239.1923453053605,-255.35339212241524
2018-02-02,-3843.3399834139564,-3924.4361384646327,-3985.2582547526545,-4086.628448566,-4167.724603616589
2018-02-05,-1821.4026393749082,-1832.3001217938436,-1840.4732336080488,-1854.0950866316998,-1864.992569050708
2018-02-06,7850.562009950969,8092.456011908944,8273.876513377414,8576.24401582488,8818.13801778281
2018-02-07,-5097.857863755024,-5237.288937107689,-5341.862242122181,-5516.151083813034,-5655.582157165642
2018-02-08,-835.0105365028721,-828.079787015522,-822.8817248999985,-814.2182880408072,-807.2875385534426
2018-02-09,1160.6742462432885,1225.3359702292073,1273.8322632186319,1354.6594182010012,1419.3211421868618
2018-02-12,-709.8661905469198,-710.8362128334848,-711.5637295484048,-712.7762574065855,-713.7462796931068
2018-02-13,-681.5530860266008,-705.9922032621544,-724.3215411888232,-754.870437733247,-779.3095549688151
2018-02-14,1353.4372071217513,1368.8862030739401,1380.4729500381072,1399.7841949783033,1415.2331909305358
2018-02-15,-4420.387811297362,-4555.736304916369,-4657.247675130668,-4826.433292154397,-4961.781785773463
2018-02-16,-643.711059836889,-658.7953797709779,-670.1086197215336,-688.9640196391847,-704.0483395732299
2018-02-20,1302.8063085670874,1343.323866788589,1373.712035454737,1424.3589832316793,1464.8765414531226
2018-02-21,-533.1264792360307,-544.1551905826054,-552.4267240925547,-566.2126132757985,-577.2413246223296
2018-02-22,-3420.7034801685077,-3506.6669921552966,-3571.1396261453483,-3678.5940161287726,-3764.5575281156052
2018-02-23,2203.286594485573,2254.898134590505,2293.6067896691675,2358.1212148002523,2409.7327549052134
2018-02-26,2651.397517408448,2686.934227503327,2713.586760074497,2758.007647693128,2793.5443577880214
2018-02-27,419.5804464922403,449.3484917625465,471.6745257152943,508.8845823031588,538.6526275734504
2018-02-28,-2523.2079178603453,-2599.417752129273,-2656.5751278309763,-2751.837420667158,-2828.0472549360566
2018-03-01,1462.1485637415171,1480.4363433708204,1494.152178092787,1517.011902629427,1535.2996822587156
2018-03-02,3404.700263026665,3489.0329626367165,3552.2824873442732,3657.6983618568484,3742.031061466885
2018-03-05,-2595.8968581572117,-2666.1806630296487,-2718.8935166839656,-2806.7482727744937,-2877.032077646858
2018-03-06,-809.3223320374236,-817.7302988579177,-824.0362739733537,-834.5462324989785,-842.9541993195307
2018-03-07,-799.8513358889759,-822.9432323694055,-840.262154729644,-869.1270253301773,-892.2189218106214
2018-03-08,-14.079259198872023,-9.063629119918915,-5.301906560722273,0.9676310379581992,5.983261116954964
2018-03-09,662.6292219469324,685.0592189363815,701.8817166784429,729.9192129152652,752.3492099046998
2018-03-12,-1429.2394104933192,-1452.3996730896324,-1469.7698700368637,-1498.7201982823026,-1521.8804608786304
2018-03-13,351.4730759997765,381.04776465483883,403.2287811460992,440.19714196494897,469.7718306199531
2018-03-14,567.1373537742184,598.2339705970226,621.5564332141221,660.4272042426455,691.5238210654643
2018-03-15,935.2856960392965,956.5186089594354,972.4432936495723,998.9844347997278,1020.2173477199394
2018-03-16,-139.57127320574364,-170.5599935495411,-193.8015338073892,-232.53743423716514,-263.5261545809626
2018-03-19,-1103.6238543392392,-1126.1843264875642,-1143.1046805988735,-1171.3052707843017,-1193.865742932685
2018-03-20,-263.43001871576416,-275.85789297442534,-285.17879866834846,-300.71364149154397,-313.14151575020514
