,eff:2018-12-19|mat:5y|roll:None|coup:outright0.0275
2019-01-10,5613.117679580231
2019-01-11,4667.834214267641
2019-01-14,6197.196279834199
2019-01-15,6175.406882365583
2019-01-16,5839.606252192098
2019-01-17,5453.832406767178
2019-01-18,3840.8550208976376
2019-01-22,1514.0705146208056
2019-01-23,3965.3341839805944
2019-01-24,4105.157862839391
2019-01-25,5264.138966582337
2019-01-28,3003.797145847915
2019-01-29,4009.582469489673
2019-01-30,5433.751793856631
2019-01-31,7707.641237083008
2019-02-01,9984.787330681298
2019-02-04,7164.064319448604
2019-02-05,5646.897957713736
2019-02-06,6706.212443039709
2019-02-07,6961.228937356966
2019-02-08,8663.49706893992
2019-02-11,9576.919437273391
2019-02-12,8838.005003137732
2019-02-13,7497.83815378524
2019-02-14,6386.167097298108
2019-02-15,8284.024030865461
2019-02-19,7606.145595905691
2019-02-20,9543.207551764252
2019-02-21,9282.711568952946
2019-02-22,7981.121395683163
2019-02-25,9685.881340864304
2019-02-26,9803.287974263148
2019-02-27,11021.523050756703
2019-02-28,9604.33649430424
2019-03-01,8125.585039978483
2019-03-04,6453.978202934901
2019-03-05,7771.953671446405
2019-03-06,7149.9948735959915
2019-03-07,8247.438784466125
2019-03-08,10370.08222100258
2019-03-11,10867.212962460995
2019-03-12,10282.421748491848
2019-03-13,12172.454025122584
2019-03-14,11240.062864663967
2019-03-15,11305.333204829469
2019-03-18,12685.706507675408
2019-03-19,12187.367235240206
2019-03-20,18873.17762735
2019-03-21,22764.570107761683
2019-03-22,22757.88207186789
2019-03-25,27631.760392466414
2019-03-26,31638.97779491679
2019-03-27,29767.41941165112
2019-03-28,31729.488440684247
2019-03-29,29137.54902265253
2019-04-01,27711.522996422616
2019-04-02,23798.939327010812
2019-04-03,25514.23633280117
2019-04-04,24029.21944273237
2019-04-05,24243.654233235124
2019-04-08,24861.46455259403
2019-04-09,23910.14391066128
2019-04-10,25047.561750239925
2019-04-11,26824.867491700614
2019-04-12,25082.882630867243
2019-04-15,21991.26876633856
2019-04-16,22071.861082187927
2019-04-17,20677.71754857045
2019-04-18,20703.191069828245
2019-04-19,22127.870382826542
2019-04-22,21985.71050763203
2019-04-23,21683.06517887699
2019-04-24,22961.878646292913
2019-04-25,25022.36626449335
2019-04-26,24005.623061618884
2019-04-29,25948.36957472925
2019-04-30,25062.57385323837
2019-05-01,26031.227862801854
2019-05-02,24511.39831305477
2019-05-03,22753.906694745325
2019-05-06,23618.526413858766
2019-05-07,26342.421377959225
2019-05-08,26835.392282711677
2019-05-09,25866.784742085933
2019-05-10,27399.802755932513
2019-05-13,26617.692018402027
2019-05-14,30676.2620812011
2019-05-15,30756.52847839723
2019-05-16,32763.52085438496
2019-05-17,31851.119092753943
2019-05-20,31794.500210069527
2019-05-21,30581.9119869727
2019-05-22,29653.320014862853
2019-05-23,31505.62540849032
2019-05-24,34520.59793513703
2019-05-28,34647.1484761016
2019-05-29,37009.01990940361
2019-05-30,36820.31469124161
2019-05-31,38834.549926248495
2019-06-03,43735.420790644304
2019-06-04,47621.57411913511
2019-06-05,44504.4976820009
2019-06-06,45074.91634404259
2019-06-07,44015.87332019527
2019-06-10,44992.68259010688
2019-06-11,42627.83238151648
2019-06-12,43024.054793298885
2019-06-13,45365.72762650579
2019-06-14,47644.355607173886
2019-06-17,48251.40622686915
2019-06-18,46398.95444494442
2019-06-19,47396.26593770685
2019-06-20,44484.643016545946
2019-06-21,42938.27056126986
2019-06-24,43015.51742953465
2019-06-25,44951.319860788775
2019-06-26,46060.93714813932
2019-06-27,42929.39177436834
2019-06-28,43589.699664936095
2019-07-01,42921.46289614725
2019-07-02,41700.78368084085
2019-07-03,43906.21347282613
2019-07-05,44467.21721689704
2019-07-08,40156.69303757271
2019-07-09,39661.576525135126
2019-07-10,38739.26297337108
2019-07-11,40372.0533894399
2019-07-12,37594.70586755543
2019-07-15,38524.987395749486
2019-07-16,39960.9560435319
2019-07-17,38949.571584065794
2019-07-18,41241.52782754443
2019-07-19,43330.940576147535
2019-07-22,40970.203800998526
2019-07-23,41414.78251385529
2019-07-24,40180.06285535314
2019-07-25,41349.106675530085
2019-07-26,39686.17702967256
2019-07-29,39685.941342390695
2019-07-30,39989.204763291345
2019-07-31,40241.58520968945
2019-08-01,40189.55680985394
2019-08-02,46513.06039342242
2019-08-05,47774.28958976742
2019-08-06,55557.40383076593
2019-08-07,54843.53382651967
2019-08-08,54461.73944824036
2019-08-09,54216.955049607204
2019-08-12,52469.732814671865
2019-08-13,55893.028426828416
2019-08-14,51559.97973503372
2019-08-15,55688.78671830107
2019-08-16,58422.286848597614
2019-08-19,58338.51927935095
2019-08-20,55795.989961542764
2019-08-21,57485.845699253055
2019-08-22,55834.72744014526
2019-08-23,54159.64383575137
2019-08-26,57952.68191040488
2019-08-27,57642.06512559527
2019-08-28,59725.440366776515
2019-08-29,60235.32237947134
2019-08-30,59108.42935759614
2019-09-03,59648.65616513663
2019-09-04,62269.32979118861
2019-09-05,62705.698522329694
2019-09-06,58281.37231386441
2019-09-09,57761.48581765689
2019-09-10,54690.03429610003
2019-09-11,50842.08680603639
2019-09-12,50968.02789555528
2019-09-13,49063.1887720486
2019-09-16,44298.937206796734
2019-09-17,46685.6794946772
2019-09-18,47688.783036204535
2019-09-19,47721.47351724819
2019-09-20,54415.36204141058
2019-09-23,56055.699983295504
2019-09-24,56012.85491273454
2019-09-25,59531.67673479451
2019-09-26,56189.392647049535
2019-09-27,57110.78559944777
2019-09-30,57192.568622742336
2019-10-01,57613.24311785311
2019-10-02,59749.779959044834
2019-10-03,61942.916645352525
2019-10-04,65383.186759529046
2019-10-07,64433.639536430324
2019-10-08,62687.78990883395
2019-10-09,64765.61821035471
2019-10-10,62321.71399533317
2019-10-11,58854.227155196844
2019-10-15,55547.0386856574
2019-10-16,53722.23114619005
2019-10-17,55426.340645224125
2019-10-18,54707.96488241681
2019-10-21,55121.16145108004
2019-10-22,53508.45925036933
2019-10-23,54917.91837940202
2019-10-24,54672.954777408886
2019-10-25,55005.40016892489
2019-10-28,53716.65488502827
2019-10-29,52216.958639767996
2019-10-30,52309.84832916879
