,eff:2019-09-18|mat:5y|roll:None|coup:outright0.03,eff:2019-09-18|mat:5y|roll:1w|coup:outright0.03,eff:2019-09-18|mat:5y|roll:None|coup:spread0.0,eff:2019-09-18|mat:5y|roll:1w|coup:spread0.0,eff:2d|mat:5y|roll:None|coup:outright0.03,eff:2d|mat:5y|roll:1w|coup:outright0.03,eff:2d|mat:5y|roll:None|coup:spread0.0,eff:2d|mat:5y|roll:1w|coup:spread0.0,eff:5m|mat:5y|roll:None|coup:outright0.03,eff:5m|mat:5y|roll:1w|coup:outright0.03,eff:5m|mat:5y|roll:None|coup:spread0.0,eff:5m|mat:5y|roll:1w|coup:spread0.0,eff:2019-09-18|mat:6y|roll:None|coup:outright0.03,eff:2019-09-18|mat:6y|roll:1w|coup:outright0.03,eff:2019-09-18|mat:6y|roll:None|coup:spread0.0,eff:2019-09-18|mat:6y|roll:1w|coup:spread0.0,eff:2d|mat:6y|roll:None|coup:outright0.03,eff:2d|mat:6y|roll:1w|coup:outright0.03,eff:2d|mat:6y|roll:None|coup:spread0.0,eff:2d|mat:6y|roll:1w|coup:spread0.0,eff:5m|mat:6y|roll:None|coup:outright0.03,eff:5m|mat:6y|roll:1w|coup:outright0.03,eff:5m|mat:6y|roll:None|coup:spread0.0,eff:5m|mat:6y|roll:1w|coup:spread0.0,eff:2019-09-18|mat:20y|roll:None|coup:outright0.03,eff:2019-09-18|mat:20y|roll:1w|coup:outright0.03,eff:2019-09-18|mat:20y|roll:None|coup:spread0.0,eff:2019-09-18|mat:20y|roll:1w|coup:spread0.0,eff:2d|mat:20y|roll:None|coup:outright0.03,eff:2d|mat:20y|roll:1w|coup:outright0.03,eff:2d|mat:20y|roll:None|coup:spread0.0,eff:2d|mat:20y|roll:1w|coup:spread0.0,eff:5m|mat:20y|roll:None|coup:outright0.03,eff:5m|mat:20y|roll:1w|coup:outright0.03,eff:5m|mat:20y|roll:None|coup:spread0.0,eff:5m|mat:20y|roll:1w|coup:spread0.0
2018-11-30,0.029761542578426784,0.029761542578426784,0.029761542578426732,0.029761542578426732,0.02955567891143036,0.02955567891143036,0.029555678911430253,0.029555678911430253,0.02971423788602651,0.02971423788602651,0.02971423788602637,0.02971423788602637,0.02987988939388214,0.02987988939388214,0.029879889393881923,0.029879889393881923,0.02964277275871153,0.02964277275871153,0.02964277275871135,0.02964277275871135,0.029804060844195884,0.029804060844195884,0.029804060844195804,0.029804060844195804,0.03153676463089881,0.03153676463089881,0.0315367646308988,0.0315367646308988,0.0313914479460954,0.0313914479460954,0.0313914479460952,0.0313914479460952,0.03148670320799292,0.03148670320799292,0.03148670320799288,0.03148670320799288
2018-12-03,0.029761542578426784,0.029761542578426784,0.029761542578426732,0.029761542578426732,0.02955567891143036,0.02955567891143036,0.029555678911430253,0.029555678911430253,0.02971423788602651,0.02971423788602651,0.02971423788602637,0.02971423788602637,0.02987988939388214,0.02987988939388214,0.029879889393881923,0.029879889393881923,0.02964277275871153,0.02964277275871153,0.02964277275871135,0.02964277275871135,0.029804060844195884,0.029804060844195884,0.029804060844195804,0.029804060844195804,0.03153676463089881,0.03153676463089881,0.0315367646308988,0.0315367646308988,0.0313914479460954,0.0313914479460954,0.0313914479460952,0.0313914479460952,0.03148670320799292,0.03148670320799292,0.03148670320799288,0.03148670320799288
2018-12-04,0.02977811839523366,0.02977811839523366,0.02977811839523361,0.02977811839523361,0.02964016633068222,0.02964016633068222,0.029640166330682113,0.029640166330682113,0.02976774592154002,0.02976774592154002,0.02976774592153988,0.02976774592153988,0.029853160983075885,0.029853160983075885,0.02985316098307567,0.02985316098307567,0.02968122229332126,0.02968122229332126,0.029681222293321072,0.029681222293321072,0.029812513897067235,0.029812513897067235,0.029812513897067155,0.029812513897067155,0.031362690985998254,0.031362690985998254,0.03136269098599825,0.03136269098599825,0.03123967216381516,0.03123967216381516,0.031239672163814965,0.031239672163814965,0.03132446418791427,0.03132446418791427,0.03132446418791426,0.03132446418791426
2018-12-05,0.02931954935412399,0.02931954935412399,0.02931954935412393,0.02931954935412393,0.02924800000016919,0.02924800000016919,0.029248000000169083,0.029248000000169083,0.029339420916242212,0.029339420916242212,0.02933942091624207,0.02933942091624207,0.029365500767008418,0.029365500767008418,0.029365500767008203,0.029365500767008203,0.02925300000017243,0.02925300000017243,0.02925300000017225,0.02925300000017225,0.02935033512709835,0.02935033512709835,0.029350335127098264,0.029350335127098264,0.030727784079805136,0.030727784079805136,0.030727784079805105,0.030727784079805105,0.030630000000060796,0.030630000000060796,0.030630000000060578,0.030630000000060578,0.030700271671709835,0.030700271671709835,0.030700271671709797,0.030700271671709797
2018-12-06,0.029294188207397112,0.029294188207397112,0.029294188207397057,0.029294188207397057,0.029235581231485265,0.029235581231485265,0.02923558123148516,0.02923558123148516,0.029311864658245756,0.029311864658245756,0.029311864658245618,0.029311864658245618,0.02934934921020798,0.02934934921020798,0.02934934921020776,0.02934934921020776,0.029222561335106888,0.029222561335106888,0.029222561335106707,0.029222561335106707,0.029321087366378833,0.029321087366378833,0.029321087366378756,0.029321087366378756,0.030699478642752714,0.030699478642752714,0.030699478642752694,0.030699478642752694,0.03060530369522634,0.03060530369522634,0.03060530369522613,0.03060530369522613,0.03067235017532546,0.03067235017532546,0.030672350175325436,0.030672350175325436
2018-12-07,0.028959898146792926,0.028959898146792926,0.028959898146792878,0.028959898146792878,0.0288808038048274,0.0288808038048274,0.028880803804827288,0.028880803804827288,0.028964398381738886,0.028964398381738886,0.02896439838173874,0.02896439838173874,0.02908609564035914,0.02908609564035914,0.02908609564035893,0.02908609564035893,0.02894292558887437,0.02894292558887437,0.028942925588874183,0.028942925588874183,0.029047661233450074,0.029047661233450074,0.029047661233449987,0.029047661233449987,0.030657765036301902,0.030657765036301902,0.030657765036301878,0.030657765036301878,0.03055704708595214,0.03055704708595214,0.030557047085951944,0.030557047085951944,0.03062640900076394,0.03062640900076394,0.0306264090007639,0.0306264090007639
2018-12-10,0.028069661852922853,0.028069661852922853,0.028069661852922798,0.0280696618529227,0.02806364824109327,0.028080165170418614,0.028063648241093163,0.028080165170418385,0.028091984915460753,0.02809116061782203,0.028091984915460617,0.02809116061782197,0.028228976198642564,0.028228976198642564,0.028228976198642345,0.028228976198642387,0.028139743543590615,0.02815572649426308,0.028139743543590428,0.02815572649426307,0.028201221587384525,0.028202628622297235,0.02820122158738444,0.028202628622297183,0.030039183807239016,0.030039183807239016,0.03003918380723899,0.030039183807238846,0.029948159400444593,0.029955713144432978,0.02994815940044438,0.02995571314443284,0.030007245536041196,0.030008923990858652,0.030007245536041158,0.030008923990858676
2018-12-11,0.02803072445987733,0.02803072445987733,0.02803072445987727,0.028030724459877174,0.028011185890647314,0.02803001327841379,0.028011185890647213,0.028030013278413573,0.02804130644055474,0.02804089087993523,0.028041306440554605,0.02804089087993518,0.02819045898834869,0.02819045898834869,0.028190458988348474,0.02819045898834851,0.02809535919586173,0.02811330612212529,0.028095359195861553,0.02811330612212528,0.02815592182595688,0.02815751082943807,0.0281559218259568,0.028157510829438032,0.0298966982517955,0.0298966982517955,0.02989669825179549,0.029896698251795334,0.02981434111994782,0.029822316208252313,0.029814341119947622,0.02982231620825216,0.029867396116542627,0.029868965529792953,0.029867396116542606,0.02986896552979297
2018-12-12,0.028388734395382725,0.028388734395382725,0.02838873439538267,0.028388734395382583,0.028349103356826222,0.02836999999985621,0.028349103356826118,0.028369999999855993,0.02839766371586292,0.028397529143922944,0.028397663715862786,0.028397529143922896,0.02851781525213043,0.02851781525213043,0.028517815252130218,0.028517815252130256,0.028419461766619563,0.02843899999989501,0.02841946176661939,0.028438999999895,0.028489295184820053,0.028490796547055677,0.02848929518481997,0.028490796547055632,0.030078190188620988,0.030078190188620988,0.030078190188620978,0.030078190188620818,0.029996553148144582,0.03000500000014551,0.02999655314814438,0.030005000000145367,0.030051448764837816,0.03005297347340241,0.03005144876483778,0.030052973473402432
2018-12-13,0.028800576010114702,0.028800576010114702,0.028800576010114647,0.02880057601011455,0.02871722352145789,0.028739672763669843,0.028717223521457787,0.028739672763669618,0.028794487315634852,0.02879518306252732,0.028794487315634713,0.028795183062527263,0.028904818715878407,0.028904818715878407,0.028904818715878196,0.028904818715878234,0.028774641640043622,0.02879507917347167,0.028774641640043442,0.028795079173471655,0.028863779239533656,0.028865925663983064,0.028863779239533576,0.028865925663983015,0.030339264526367163,0.030339264526367163,0.030339264526367135,0.03033926452636698,0.030249232008587153,0.030257932503829323,0.03024923200858695,0.030257932503829164,0.030309398827129595,0.030311112199609757,0.030309398827129574,0.03031111219960977
